"id","hexID","X160","X161","X162","X163","X164","X165","X167","X168","X170","X172","X173","X9999","rel_160","rel_161","rel_162","rel_163","rel_164","rel_165","rel_167","rel_168","rel_170","rel_172","rel_173","rel_9999","relMax","absMax","maxLevel","total","antwort"
"ID1211","ID1211",1211,44,0,62,0,13,3,2,39,0,0,0,3,0.265060240963855,0,0.373493975903614,0,0.0783132530120482,0.0180722891566265,0.0120481927710843,0.234939759036145,0,0,0,0.0180722891566265,0.373493975903614,62,"162",166,"Kartoffelpüree"
"ID1212","ID1212",1212,170,0,259,3,42,5,1,57,0,1,1,4,0.313075506445672,0,0.476979742173112,0.00552486187845304,0.0773480662983425,0.00920810313075507,0.00184162062615101,0.104972375690608,0,0.00184162062615101,0.00184162062615101,0.00736648250460405,0.476979742173112,259,"162",543,"Kartoffelpüree"
"ID1213","ID1213",1213,152,1,80,0,21,3,0,12,0,0,0,2,0.560885608856089,0.003690036900369,0.29520295202952,0,0.0774907749077491,0.011070110701107,0,0.044280442804428,0,0,0,0.00738007380073801,0.560885608856089,152,"160",271,"Kartoffelbrei"
"ID1214","ID1214",1214,278,1,45,0,13,2,0,22,2,0,0,3,0.759562841530055,0.00273224043715847,0.122950819672131,0,0.0355191256830601,0.00546448087431694,0,0.0601092896174863,0.00546448087431694,0,0,0.00819672131147541,0.759562841530055,278,"160",366,"Kartoffelbrei"
"ID1215","ID1215",1215,383,0,118,1,16,7,0,4,0,2,0,5,0.71455223880597,0,0.220149253731343,0.00186567164179104,0.0298507462686567,0.0130597014925373,0,0.00746268656716418,0,0.00373134328358209,0,0.00932835820895522,0.71455223880597,383,"160",536,"Kartoffelbrei"
"ID1216","ID1216",1216,319,0,49,1,9,5,0,17,0,1,0,3,0.78960396039604,0,0.121287128712871,0.00247524752475248,0.0222772277227723,0.0123762376237624,0,0.0420792079207921,0,0.00247524752475248,0,0.00742574257425743,0.78960396039604,319,"160",404,"Kartoffelbrei"
"ID1217","ID1217",1217,1698,3,322,1,50,25,3,59,0,5,0,12,0.779614325068871,0.00137741046831956,0.147842056932966,0.000459136822773186,0.0229568411386593,0.0114784205693297,0.00137741046831956,0.027089072543618,0,0.00229568411386593,0,0.00550964187327824,0.779614325068871,1698,"160",2178,"Kartoffelbrei"
"ID1218","ID1218",1218,459,0,78,0,14,4,2,29,0,2,0,4,0.775337837837838,0,0.131756756756757,0,0.0236486486486486,0.00675675675675676,0.00337837837837838,0.0489864864864865,0,0.00337837837837838,0,0.00675675675675676,0.775337837837838,459,"160",592,"Kartoffelbrei"
"ID1219","ID1219",1219,301,0,36,2,8,2,1,29,0,3,0,2,0.783854166666667,0,0.09375,0.00520833333333333,0.0208333333333333,0.00520833333333333,0.00260416666666667,0.0755208333333333,0,0.0078125,0,0.00520833333333333,0.783854166666667,301,"160",384,"Kartoffelbrei"
"ID1220","ID1220",1220,425,2,36,1,5,5,0,60,0,0,0,4,0.78996282527881,0.00371747211895911,0.0669144981412639,0.00185873605947955,0.00929368029739777,0.00929368029739777,0,0.111524163568773,0,0,0,0.00743494423791822,0.78996282527881,425,"160",538,"Kartoffelbrei"
"ID1221","ID1221",1221,159,0,9,2,1,3,1,16,0,0,0,1,0.828125,0,0.046875,0.0104166666666667,0.00520833333333333,0.015625,0.00520833333333333,0.0833333333333333,0,0,0,0.00520833333333333,0.828125,159,"160",192,"Kartoffelbrei"
"ID1222","ID1222",1222,121,1,9,0,0,1,0,3,0,0,0,1,0.889705882352941,0.00735294117647059,0.0661764705882353,0,0,0.00735294117647059,0,0.0220588235294118,0,0,0,0.00735294117647059,0.889705882352941,121,"160",136,"Kartoffelbrei"
"ID1223","ID1223",1223,190,0,10,0,1,0,0,0,0,0,0,1,0.940594059405941,0,0.0495049504950495,0,0.00495049504950495,0,0,0,0,0,0,0.00495049504950495,0.940594059405941,190,"160",202,"Kartoffelbrei"
"ID1224","ID1224",1224,243,0,17,1,1,2,3,0,1,1,0,1,0.9,0,0.062962962962963,0.0037037037037037,0.0037037037037037,0.00740740740740741,0.0111111111111111,0,0.0037037037037037,0.0037037037037037,0,0.0037037037037037,0.9,243,"160",270,"Kartoffelbrei"
"ID1225","ID1225",1225,1285,5,84,1,10,6,8,1,1,0,0,22,0.903021784961349,0.00351370344342937,0.0590302178496135,0.000702740688685875,0.00702740688685875,0.00421644413211525,0.005621925509487,0.000702740688685875,0.000702740688685875,0,0,0.0154602951510892,0.903021784961349,1285,"160",1423,"Kartoffelbrei"
"ID1226","ID1226",1226,228,2,9,0,0,2,2,1,0,1,0,2,0.923076923076923,0.00809716599190283,0.0364372469635627,0,0,0.00809716599190283,0.00809716599190283,0.00404858299595142,0,0.00404858299595142,0,0.00809716599190283,0.923076923076923,228,"160",247,"Kartoffelbrei"
"ID1227","ID1227",1227,211,6,12,1,0,1,2,0,1,0,0,5,0.882845188284519,0.0251046025104603,0.0502092050209205,0.00418410041841004,0,0.00418410041841004,0.00836820083682008,0,0.00418410041841004,0,0,0.0209205020920502,0.882845188284519,211,"160",239,"Kartoffelbrei"
"ID1228","ID1228",1228,64,3,1,1,0,0,0,1,0,0,0,1,0.901408450704225,0.0422535211267606,0.0140845070422535,0.0140845070422535,0,0,0,0.0140845070422535,0,0,0,0.0140845070422535,0.901408450704225,64,"160",71,"Kartoffelbrei"
"ID1229","ID1229",1229,53,7,4,1,1,0,1,0,1,0,0,0,0.779411764705882,0.102941176470588,0.0588235294117647,0.0147058823529412,0.0147058823529412,0,0.0147058823529412,0,0.0147058823529412,0,0,0,0.779411764705882,53,"160",68,"Kartoffelbrei"
"ID1230","ID1230",1230,429,27,23,3,6,3,13,0,0,3,0,15,0.82183908045977,0.0517241379310345,0.0440613026819923,0.00574712643678161,0.0114942528735632,0.00574712643678161,0.024904214559387,0,0,0.00574712643678161,0,0.028735632183908,0.82183908045977,429,"160",522,"Kartoffelbrei"
"ID1231","ID1231",1231,692,38,55,1,8,8,30,1,1,1,0,37,0.793577981651376,0.0435779816513761,0.0630733944954128,0.00114678899082569,0.00917431192660551,0.00917431192660551,0.0344036697247706,0.00114678899082569,0.00114678899082569,0.00114678899082569,0,0.0424311926605505,0.793577981651376,692,"160",872,"Kartoffelbrei"
"ID1232","ID1232",1232,121,19,8,0,3,3,7,0,0,0,0,9,0.711764705882353,0.111764705882353,0.0470588235294118,0,0.0176470588235294,0.0176470588235294,0.0411764705882353,0,0,0,0,0.0529411764705882,0.711764705882353,121,"160",170,"Kartoffelbrei"
"ID1233","ID1233",1233,69,32,7,2,1,0,14,0,0,0,0,6,0.526717557251908,0.244274809160305,0.0534351145038168,0.0152671755725191,0.00763358778625954,0,0.106870229007634,0,0,0,0,0.0458015267175573,0.526717557251908,69,"160",131,"Kartoffelbrei"
"ID1234","ID1234",1234,61,19,6,1,1,2,33,0,0,0,0,14,0.445255474452555,0.138686131386861,0.0437956204379562,0.0072992700729927,0.0072992700729927,0.0145985401459854,0.240875912408759,0,0,0,0,0.102189781021898,0.445255474452555,61,"160",137,"Kartoffelbrei"
"ID1235","ID1235",1235,132,11,24,3,3,2,117,0,0,0,0,48,0.388235294117647,0.0323529411764706,0.0705882352941176,0.00882352941176471,0.00882352941176471,0.00588235294117647,0.344117647058824,0,0,0,0,0.141176470588235,0.388235294117647,132,"160",340,"Kartoffelbrei"
"ID1236","ID1236",1236,24,11,3,0,0,0,31,0,1,0,0,10,0.3,0.1375,0.0375,0,0,0,0.3875,0,0.0125,0,0,0.125,0.3875,31,"167",80,"Stampf"
"ID1237","ID1237",1237,20,34,9,0,3,0,62,0,0,0,0,20,0.135135135135135,0.22972972972973,0.0608108108108108,0,0.0202702702702703,0,0.418918918918919,0,0,0,0,0.135135135135135,0.418918918918919,62,"167",148,"Stampf"
"ID1238","ID1238",1238,35,62,9,0,0,0,48,0,0,0,0,20,0.201149425287356,0.35632183908046,0.0517241379310345,0,0,0,0.275862068965517,0,0,0,0,0.114942528735632,0.35632183908046,62,"161",174,"Erdäpfelbrei"
"ID1239","ID1239",1239,45,77,2,5,2,1,22,1,0,0,0,10,0.272727272727273,0.466666666666667,0.0121212121212121,0.0303030303030303,0.0121212121212121,0.00606060606060606,0.133333333333333,0.00606060606060606,0,0,0,0.0606060606060606,0.466666666666667,77,"161",165,"Erdäpfelbrei"
"ID1240","ID1240",1240,13,36,1,1,2,1,11,0,0,0,0,3,0.191176470588235,0.529411764705882,0.0147058823529412,0.0147058823529412,0.0294117647058824,0.0147058823529412,0.161764705882353,0,0,0,0,0.0441176470588235,0.529411764705882,36,"161",68,"Erdäpfelbrei"
"ID1241","ID1241",1241,0,0,15,0,24,0,0,3,0,0,0,0,0,0,0.357142857142857,0,0.571428571428571,0,0,0.0714285714285714,0,0,0,0,0.571428571428571,24,"164",42,"Püree"
"ID1242","ID1242",1242,9,0,45,0,72,1,0,9,0,0,0,0,0.0661764705882353,0,0.330882352941176,0,0.529411764705882,0.00735294117647059,0,0.0661764705882353,0,0,0,0,0.529411764705882,72,"164",136,"Püree"
"ID1243","ID1243",1243,13,0,87,0,163,3,0,7,1,0,0,0,0.0474452554744526,0,0.317518248175182,0,0.594890510948905,0.0109489051094891,0,0.0255474452554745,0.00364963503649635,0,0,0,0.594890510948905,163,"164",274,"Püree"
"ID1244","ID1244",1244,5,0,26,0,47,0,0,7,0,0,0,1,0.0581395348837209,0,0.302325581395349,0,0.546511627906977,0,0,0.0813953488372093,0,0,0,0.0116279069767442,0.546511627906977,47,"164",86,"Püree"
"ID1245","ID1245",1245,16,0,104,1,87,1,1,11,0,0,0,0,0.0723981900452489,0,0.470588235294118,0.00452488687782805,0.393665158371041,0.00452488687782805,0.00452488687782805,0.0497737556561086,0,0,0,0,0.470588235294118,104,"162",221,"Kartoffelpüree"
"ID1246","ID1246",1246,21,0,98,0,41,0,0,28,0,1,0,2,0.109947643979058,0,0.513089005235602,0,0.214659685863874,0,0,0.146596858638743,0,0.00523560209424084,0,0.0104712041884817,0.513089005235602,98,"162",191,"Kartoffelpüree"
"ID1247","ID1247",1247,12,0,53,0,23,3,0,22,0,0,0,2,0.104347826086957,0,0.460869565217391,0,0.2,0.0260869565217391,0,0.191304347826087,0,0,0,0.0173913043478261,0.460869565217391,53,"162",115,"Kartoffelpüree"
"ID1248","ID1248",1248,28,0,32,0,13,1,0,81,0,0,0,5,0.175,0,0.2,0,0.08125,0.00625,0,0.50625,0,0,0,0.03125,0.50625,81,"168",160,"Stampes"
"ID1249","ID1249",1249,29,0,34,0,10,3,0,75,0,0,0,2,0.189542483660131,0,0.222222222222222,0,0.065359477124183,0.0196078431372549,0,0.490196078431373,0,0,0,0.0130718954248366,0.490196078431373,75,"168",153,"Stampes"
"ID1250","ID1250",1250,62,1,44,0,7,0,1,40,0,0,0,1,0.397435897435897,0.00641025641025641,0.282051282051282,0,0.0448717948717949,0,0.00641025641025641,0.256410256410256,0,0,0,0.00641025641025641,0.397435897435897,62,"160",156,"Kartoffelbrei"
"ID1251","ID1251",1251,261,1,103,0,19,4,1,27,0,0,0,0,0.627403846153846,0.00240384615384615,0.247596153846154,0,0.0456730769230769,0.00961538461538462,0.00240384615384615,0.0649038461538462,0,0,0,0,0.627403846153846,261,"160",416,"Kartoffelbrei"
"ID1252","ID1252",1252,406,1,109,0,7,5,1,10,1,2,0,1,0.747697974217311,0.00184162062615101,0.20073664825046,0,0.0128913443830571,0.00920810313075507,0.00184162062615101,0.0184162062615101,0.00184162062615101,0.00368324125230203,0,0.00184162062615101,0.747697974217311,406,"160",543,"Kartoffelbrei"
"ID1253","ID1253",1253,1908,2,609,1,91,17,2,44,0,6,0,13,0.708503527664315,0.000742666171555886,0.226141849238767,0.000371333085777943,0.0337913108057928,0.00631266245822503,0.000742666171555886,0.0163386557742295,0,0.00222799851466766,0,0.00482733011511326,0.708503527664315,1908,"160",2693,"Kartoffelbrei"
"ID1254","ID1254",1254,734,0,193,2,25,11,2,38,1,0,1,8,0.723152709359606,0,0.190147783251232,0.00197044334975369,0.0246305418719212,0.0108374384236453,0.00197044334975369,0.0374384236453202,0.000985221674876847,0,0.000985221674876847,0.00788177339901478,0.723152709359606,734,"160",1015,"Kartoffelbrei"
"ID1255","ID1255",1255,746,1,222,3,23,7,1,25,0,2,1,4,0.720772946859903,0.000966183574879227,0.214492753623188,0.00289855072463768,0.0222222222222222,0.00676328502415459,0.000966183574879227,0.0241545893719807,0,0.00193236714975845,0.000966183574879227,0.00386473429951691,0.720772946859903,746,"160",1035,"Kartoffelbrei"
"ID1256","ID1256",1256,1470,3,453,0,67,15,1,35,0,5,1,13,0.71255453223461,0.00145419292292777,0.219583131362094,0,0.0324769752787203,0.00727096461463888,0.000484730974309258,0.016965584100824,0,0.00242365487154629,0.000484730974309258,0.00630150266602036,0.71255453223461,1470,"160",2063,"Kartoffelbrei"
"ID1257","ID1257",1257,678,1,158,1,22,8,2,35,0,1,0,6,0.743421052631579,0.00109649122807018,0.173245614035088,0.00109649122807018,0.0241228070175439,0.0087719298245614,0.00219298245614035,0.0383771929824561,0,0.00109649122807018,0,0.00657894736842105,0.743421052631579,678,"160",912,"Kartoffelbrei"
"ID1258","ID1258",1258,771,1,83,0,13,6,3,69,0,0,0,4,0.811578947368421,0.00105263157894737,0.0873684210526316,0,0.0136842105263158,0.00631578947368421,0.00315789473684211,0.0726315789473684,0,0,0,0.00421052631578947,0.811578947368421,771,"160",950,"Kartoffelbrei"
"ID1259","ID1259",1259,939,1,71,2,7,11,4,124,0,0,0,6,0.806008583690987,0.000858369098712446,0.0609442060085837,0.00171673819742489,0.00600858369098712,0.00944206008583691,0.00343347639484979,0.106437768240343,0,0,0,0.00515021459227468,0.806008583690987,939,"160",1165,"Kartoffelbrei"
"ID1260","ID1260",1260,101,1,11,0,3,1,1,21,0,0,0,1,0.721428571428571,0.00714285714285714,0.0785714285714286,0,0.0214285714285714,0.00714285714285714,0.00714285714285714,0.15,0,0,0,0.00714285714285714,0.721428571428571,101,"160",140,"Kartoffelbrei"
"ID1261","ID1261",1261,191,1,13,0,3,1,0,20,1,1,0,3,0.816239316239316,0.00427350427350427,0.0555555555555556,0,0.0128205128205128,0.00427350427350427,0,0.0854700854700855,0.00427350427350427,0.00427350427350427,0,0.0128205128205128,0.816239316239316,191,"160",234,"Kartoffelbrei"
"ID1262","ID1262",1262,235,0,19,1,3,2,2,4,0,0,0,4,0.87037037037037,0,0.0703703703703704,0.0037037037037037,0.0111111111111111,0.00740740740740741,0.00740740740740741,0.0148148148148148,0,0,0,0.0148148148148148,0.87037037037037,235,"160",270,"Kartoffelbrei"
"ID1263","ID1263",1263,132,3,7,2,0,0,1,0,0,0,1,4,0.88,0.02,0.0466666666666667,0.0133333333333333,0,0,0.00666666666666667,0,0,0,0.00666666666666667,0.0266666666666667,0.88,132,"160",150,"Kartoffelbrei"
"ID1264","ID1264",1264,224,2,9,0,2,0,0,0,0,0,0,4,0.929460580912863,0.00829875518672199,0.037344398340249,0,0.00829875518672199,0,0,0,0,0,0,0.016597510373444,0.929460580912863,224,"160",241,"Kartoffelbrei"
"ID1265","ID1265",1265,799,9,30,0,4,6,15,1,0,1,0,13,0.91002277904328,0.010250569476082,0.0341685649202733,0,0.00455580865603645,0.00683371298405467,0.0170842824601367,0.00113895216400911,0,0.00113895216400911,0,0.0148063781321185,0.91002277904328,799,"160",878,"Kartoffelbrei"
"ID1266","ID1266",1266,167,4,4,0,1,0,0,2,0,0,0,2,0.927777777777778,0.0222222222222222,0.0222222222222222,0,0.00555555555555556,0,0,0.0111111111111111,0,0,0,0.0111111111111111,0.927777777777778,167,"160",180,"Kartoffelbrei"
"ID1267","ID1267",1267,259,4,8,1,1,0,0,0,1,0,0,3,0.935018050541516,0.0144404332129964,0.0288808664259928,0.0036101083032491,0.0036101083032491,0,0,0,0.0036101083032491,0,0,0.0108303249097473,0.935018050541516,259,"160",277,"Kartoffelbrei"
"ID1268","ID1268",1268,144,7,2,0,0,1,3,0,0,1,0,5,0.883435582822086,0.0429447852760736,0.0122699386503067,0,0,0.00613496932515337,0.0184049079754601,0,0,0.00613496932515337,0,0.0306748466257669,0.883435582822086,144,"160",163,"Kartoffelbrei"
"ID1269","ID1269",1269,258,21,13,0,1,3,12,0,0,0,0,10,0.811320754716981,0.0660377358490566,0.0408805031446541,0,0.00314465408805031,0.00943396226415094,0.0377358490566038,0,0,0,0,0.0314465408805031,0.811320754716981,258,"160",318,"Kartoffelbrei"
"ID1270","ID1270",1270,106,10,13,1,2,2,14,1,0,2,0,10,0.658385093167702,0.062111801242236,0.0807453416149068,0.0062111801242236,0.0124223602484472,0.0124223602484472,0.0869565217391304,0.0062111801242236,0,0.0124223602484472,0,0.062111801242236,0.658385093167702,106,"160",161,"Kartoffelbrei"
"ID1271","ID1271",1271,44,11,8,1,0,0,18,0,0,0,0,14,0.458333333333333,0.114583333333333,0.0833333333333333,0.0104166666666667,0,0,0.1875,0,0,0,0,0.145833333333333,0.458333333333333,44,"160",96,"Kartoffelbrei"
"ID1272","ID1272",1272,46,7,8,0,1,1,55,0,1,0,1,25,0.317241379310345,0.0482758620689655,0.0551724137931034,0,0.00689655172413793,0.00689655172413793,0.379310344827586,0,0.00689655172413793,0,0.00689655172413793,0.172413793103448,0.379310344827586,55,"167",145,"Stampf"
"ID1273","ID1273",1273,144,22,50,4,8,2,245,0,0,1,0,127,0.238805970149254,0.0364842454394693,0.0829187396351575,0.0066334991708126,0.0132669983416252,0.0033167495854063,0.406301824212272,0,0,0.00165837479270315,0,0.2106135986733,0.406301824212272,245,"167",603,"Stampf"
"ID1274","ID1274",1274,39,4,9,1,2,3,63,0,1,0,0,17,0.280575539568345,0.0287769784172662,0.0647482014388489,0.00719424460431655,0.0143884892086331,0.0215827338129496,0.453237410071942,0,0.00719424460431655,0,0,0.122302158273381,0.453237410071942,63,"167",139,"Stampf"
"ID1275","ID1275",1275,16,17,4,3,2,0,67,0,0,0,0,15,0.129032258064516,0.137096774193548,0.032258064516129,0.0241935483870968,0.0161290322580645,0,0.540322580645161,0,0,0,0,0.120967741935484,0.540322580645161,67,"167",124,"Stampf"
"ID1276","ID1276",1276,97,43,34,6,7,2,233,0,0,0,0,68,0.197959183673469,0.0877551020408163,0.0693877551020408,0.0122448979591837,0.0142857142857143,0.00408163265306122,0.475510204081633,0,0,0,0,0.138775510204082,0.475510204081633,233,"167",490,"Stampf"
"ID1277","ID1277",1277,61,83,14,4,6,3,78,0,0,0,0,22,0.225092250922509,0.306273062730627,0.0516605166051661,0.014760147601476,0.022140221402214,0.011070110701107,0.287822878228782,0,0,0,0,0.0811808118081181,0.306273062730627,83,"161",271,"Erdäpfelbrei"
"ID1278","ID1278",1278,15,56,4,1,0,0,6,0,0,0,0,3,0.176470588235294,0.658823529411765,0.0470588235294118,0.0117647058823529,0,0,0.0705882352941176,0,0,0,0,0.0352941176470588,0.658823529411765,56,"161",85,"Erdäpfelbrei"
"ID1279","ID1279",1279,2,0,6,0,18,0,0,3,0,0,0,0,0.0689655172413793,0,0.206896551724138,0,0.620689655172414,0,0,0.103448275862069,0,0,0,0,0.620689655172414,18,"164",29,"Püree"
"ID1280","ID1280",1280,4,0,25,1,37,0,1,20,0,0,0,0,0.0454545454545455,0,0.284090909090909,0.0113636363636364,0.420454545454545,0,0.0113636363636364,0.227272727272727,0,0,0,0,0.420454545454545,37,"164",88,"Püree"
"ID1281","ID1281",1281,10,0,32,0,35,0,0,15,0,0,0,1,0.10752688172043,0,0.344086021505376,0,0.376344086021505,0,0,0.161290322580645,0,0,0,0.010752688172043,0.376344086021505,35,"164",93,"Püree"
"ID1282","ID1282",1282,3,0,48,0,57,1,0,5,0,0,0,0,0.0263157894736842,0,0.421052631578947,0,0.5,0.0087719298245614,0,0.043859649122807,0,0,0,0,0.5,57,"164",114,"Püree"
"ID1283","ID1283",1283,18,0,71,0,70,4,0,14,0,0,0,0,0.101694915254237,0,0.401129943502825,0,0.395480225988701,0.0225988700564972,0,0.0790960451977401,0,0,0,0,0.401129943502825,71,"162",177,"Kartoffelpüree"
"ID1284","ID1284",1284,12,0,52,0,31,3,0,4,1,0,0,1,0.115384615384615,0,0.5,0,0.298076923076923,0.0288461538461538,0,0.0384615384615385,0.00961538461538462,0,0,0.00961538461538462,0.5,52,"162",104,"Kartoffelpüree"
"ID1285","ID1285",1285,13,0,72,0,62,1,0,24,1,1,0,2,0.0738636363636364,0,0.409090909090909,0,0.352272727272727,0.00568181818181818,0,0.136363636363636,0.00568181818181818,0.00568181818181818,0,0.0113636363636364,0.409090909090909,72,"162",176,"Kartoffelpüree"
"ID1286","ID1286",1286,6,0,49,0,29,3,0,29,0,0,0,2,0.0508474576271186,0,0.415254237288136,0,0.245762711864407,0.0254237288135593,0,0.245762711864407,0,0,0,0.0169491525423729,0.415254237288136,49,"162",118,"Kartoffelpüree"
"ID1287","ID1287",1287,12,0,52,0,10,1,0,79,0,0,0,2,0.0769230769230769,0,0.333333333333333,0,0.0641025641025641,0.00641025641025641,0,0.506410256410256,0,0,0,0.0128205128205128,0.506410256410256,79,"168",156,"Stampes"
"ID1288","ID1288",1288,29,0,53,0,10,2,0,43,0,0,0,2,0.20863309352518,0,0.381294964028777,0,0.0719424460431655,0.0143884892086331,0,0.309352517985612,0,0,0,0.0143884892086331,0.381294964028777,53,"162",139,"Kartoffelpüree"
"ID1289","ID1289",1289,95,0,26,0,3,2,0,9,0,0,0,0,0.703703703703704,0,0.192592592592593,0,0.0222222222222222,0.0148148148148148,0,0.0666666666666667,0,0,0,0,0.703703703703704,95,"160",135,"Kartoffelbrei"
"ID1290","ID1290",1290,86,0,27,0,3,0,1,1,2,0,0,1,0.710743801652893,0,0.223140495867769,0,0.0247933884297521,0,0.00826446280991736,0.00826446280991736,0.0165289256198347,0,0,0.00826446280991736,0.710743801652893,86,"160",121,"Kartoffelbrei"
"ID1291","ID1291",1291,389,1,110,0,19,3,0,3,0,0,0,4,0.735349716446125,0.00189035916824197,0.207939508506616,0,0.0359168241965974,0.0056710775047259,0,0.0056710775047259,0,0,0,0.00756143667296786,0.735349716446125,389,"160",529,"Kartoffelbrei"
"ID1292","ID1292",1292,702,1,185,0,26,11,1,8,0,1,1,6,0.745222929936306,0.00106157112526539,0.196390658174098,0,0.0276008492569002,0.0116772823779193,0.00106157112526539,0.00849256900212314,0,0.00106157112526539,0.00106157112526539,0.00636942675159236,0.745222929936306,702,"160",942,"Kartoffelbrei"
"ID1293","ID1293",1293,847,1,241,1,20,8,1,7,0,3,0,8,0.744942832014072,0.000879507475813544,0.211961301671064,0.000879507475813544,0.0175901495162709,0.00703605980650836,0.000879507475813544,0.00615655233069481,0,0.00263852242744063,0,0.00703605980650836,0.744942832014072,847,"160",1137,"Kartoffelbrei"
"ID1294","ID1294",1294,3682,5,1227,6,168,43,7,24,0,16,1,31,0.706717850287908,0.000959692898272553,0.235508637236084,0.00115163147792706,0.0322456813819578,0.00825335892514395,0.00134357005758157,0.00460652591170825,0,0.00307101727447217,0.000191938579654511,0.00595009596928983,0.706717850287908,3682,"160",5210,"Kartoffelbrei"
"ID1295","ID1295",1295,1372,1,322,4,60,16,1,17,1,6,0,11,0.757592490336831,0.000552181115405853,0.177802319160685,0.00220872446162341,0.0331308669243512,0.00883489784649365,0.000552181115405853,0.0093870789618995,0.000552181115405853,0.00331308669243512,0,0.00607399226946438,0.757592490336831,1372,"160",1811,"Kartoffelbrei"
"ID1296","ID1296",1296,941,1,154,1,29,10,1,13,0,4,1,8,0.809114359415305,0.000859845227858985,0.132416165090284,0.000859845227858985,0.0249355116079106,0.00859845227858985,0.000859845227858985,0.0111779879621668,0,0.00343938091143594,0.000859845227858985,0.00687876182287188,0.809114359415305,941,"160",1163,"Kartoffelbrei"
"ID1297","ID1297",1297,541,2,71,2,12,5,1,16,1,1,0,8,0.81969696969697,0.00303030303030303,0.107575757575758,0.00303030303030303,0.0181818181818182,0.00757575757575758,0.00151515151515152,0.0242424242424242,0.00151515151515152,0.00151515151515152,0,0.0121212121212121,0.81969696969697,541,"160",660,"Kartoffelbrei"
"ID1298","ID1298",1298,192,1,28,0,3,2,0,9,1,0,0,2,0.80672268907563,0.00420168067226891,0.117647058823529,0,0.0126050420168067,0.00840336134453781,0,0.0378151260504202,0.00420168067226891,0,0,0.00840336134453781,0.80672268907563,192,"160",238,"Kartoffelbrei"
"ID1299","ID1299",1299,87,0,10,0,0,0,0,13,0,0,0,1,0.783783783783784,0,0.0900900900900901,0,0,0,0,0.117117117117117,0,0,0,0.00900900900900901,0.783783783783784,87,"160",111,"Kartoffelbrei"
"ID1300","ID1300",1300,93,1,10,0,4,0,1,1,0,0,0,1,0.837837837837838,0.00900900900900901,0.0900900900900901,0,0.036036036036036,0,0.00900900900900901,0.00900900900900901,0,0,0,0.00900900900900901,0.837837837837838,93,"160",111,"Kartoffelbrei"
"ID1301","ID1301",1301,105,0,5,1,0,3,1,1,0,0,1,0,0.897435897435897,0,0.0427350427350427,0.00854700854700855,0,0.0256410256410256,0.00854700854700855,0.00854700854700855,0,0,0.00854700854700855,0,0.897435897435897,105,"160",117,"Kartoffelbrei"
"ID1302","ID1302",1302,206,4,22,2,1,0,2,1,0,0,0,2,0.858333333333333,0.0166666666666667,0.0916666666666667,0.00833333333333333,0.00416666666666667,0,0.00833333333333333,0.00416666666666667,0,0,0,0.00833333333333333,0.858333333333333,206,"160",240,"Kartoffelbrei"
"ID1303","ID1303",1303,304,13,16,0,1,5,4,0,0,0,0,3,0.878612716763006,0.0375722543352601,0.046242774566474,0,0.00289017341040462,0.0144508670520231,0.0115606936416185,0,0,0,0,0.00867052023121387,0.878612716763006,304,"160",346,"Kartoffelbrei"
"ID1304","ID1304",1304,184,5,9,0,3,0,2,0,1,0,0,6,0.876190476190476,0.0238095238095238,0.0428571428571429,0,0.0142857142857143,0,0.00952380952380952,0,0.00476190476190476,0,0,0.0285714285714286,0.876190476190476,184,"160",210,"Kartoffelbrei"
"ID1305","ID1305",1305,99,3,4,1,0,0,1,0,0,2,0,5,0.860869565217391,0.0260869565217391,0.0347826086956522,0.00869565217391304,0,0,0.00869565217391304,0,0,0.0173913043478261,0,0.0434782608695652,0.860869565217391,99,"160",115,"Kartoffelbrei"
"ID1306","ID1306",1306,70,5,6,0,0,2,0,0,0,1,0,0,0.833333333333333,0.0595238095238095,0.0714285714285714,0,0,0.0238095238095238,0,0,0,0.0119047619047619,0,0,0.833333333333333,70,"160",84,"Kartoffelbrei"
"ID1307","ID1307",1307,91,1,8,1,2,2,11,0,0,0,0,8,0.733870967741935,0.00806451612903226,0.0645161290322581,0.00806451612903226,0.0161290322580645,0.0161290322580645,0.0887096774193548,0,0,0,0,0.0645161290322581,0.733870967741935,91,"160",124,"Kartoffelbrei"
"ID1308","ID1308",1308,98,5,15,0,1,1,54,0,0,1,0,48,0.439461883408072,0.0224215246636771,0.0672645739910314,0,0.00448430493273543,0.00448430493273543,0.242152466367713,0,0,0.00448430493273543,0,0.2152466367713,0.439461883408072,98,"160",223,"Kartoffelbrei"
"ID1309","ID1309",1309,98,8,16,2,5,1,111,0,2,0,0,67,0.316129032258064,0.0258064516129032,0.0516129032258065,0.00645161290322581,0.0161290322580645,0.0032258064516129,0.358064516129032,0,0.00645161290322581,0,0,0.216129032258065,0.358064516129032,111,"167",310,"Stampf"
"ID1310","ID1310",1310,43,3,11,0,0,3,96,0,1,0,0,41,0.217171717171717,0.0151515151515152,0.0555555555555556,0,0,0.0151515151515152,0.484848484848485,0,0.00505050505050505,0,0,0.207070707070707,0.484848484848485,96,"167",198,"Stampf"
"ID1311","ID1311",1311,109,19,26,0,4,6,220,0,0,0,0,109,0.221095334685598,0.0385395537525355,0.0527383367139959,0,0.00811359026369168,0.0121703853955375,0.446247464503043,0,0,0,0,0.221095334685598,0.446247464503043,220,"167",493,"Stampf"
