"id","hexID","X22","X24","X25","X26","X27","X28","X29","X30","X32","X33","rel_22","rel_24","rel_25","rel_26","rel_27","rel_28","rel_29","rel_30","rel_32","rel_33","relMax","absMax","maxLevel","total","antwort"
"ID149","ID149",149,1,0,0,4,5,0,103,25,0,0,0.0072463768115942,0,0,0.0289855072463768,0.036231884057971,0,0.746376811594203,0.181159420289855,0,0,0.746376811594203,103,"29",138,"die Palatschinke"
"ID150","ID150",150,4,0,0,4,3,0,96,19,0,0,0.0317460317460317,0,0,0.0317460317460317,0.0238095238095238,0,0.761904761904762,0.150793650793651,0,0,0.761904761904762,96,"29",126,"die Palatschinke"
"ID151","ID151",151,2,0,2,3,4,0,80,16,0,0,0.0186915887850467,0,0.0186915887850467,0.0280373831775701,0.0373831775700935,0,0.747663551401869,0.149532710280374,0,0,0.747663551401869,80,"29",107,"die Palatschinke"
"ID152","ID152",152,1,1,1,6,5,0,107,29,0,0,0.00666666666666667,0.00666666666666667,0.00666666666666667,0.04,0.0333333333333333,0,0.713333333333333,0.193333333333333,0,0,0.713333333333333,107,"29",150,"die Palatschinke"
"ID153","ID153",153,2,0,0,6,8,0,145,27,0,0,0.0106382978723404,0,0,0.0319148936170213,0.0425531914893617,0,0.771276595744681,0.143617021276596,0,0,0.771276595744681,145,"29",188,"die Palatschinke"
"ID154","ID154",154,0,0,0,6,5,0,169,28,0,0,0,0,0,0.0288461538461538,0.0240384615384615,0,0.8125,0.134615384615385,0,0,0.8125,169,"29",208,"die Palatschinke"
"ID155","ID155",155,0,0,0,2,2,0,60,7,0,0,0,0,0,0.028169014084507,0.028169014084507,0,0.845070422535211,0.0985915492957746,0,0,0.845070422535211,60,"29",71,"die Palatschinke"
"ID156","ID156",156,1,0,0,3,0,0,32,7,0,0,0.0232558139534884,0,0,0.0697674418604651,0,0,0.744186046511628,0.162790697674419,0,0,0.744186046511628,32,"29",43,"die Palatschinke"
"ID157","ID157",157,1,0,0,3,1,0,57,9,0,0,0.0140845070422535,0,0,0.0422535211267606,0.0140845070422535,0,0.802816901408451,0.126760563380282,0,0,0.802816901408451,57,"29",71,"die Palatschinke"
"ID158","ID158",158,0,0,0,1,0,0,12,1,0,0,0,0,0,0.0714285714285714,0,0,0.857142857142857,0.0714285714285714,0,0,0.857142857142857,12,"29",14,"die Palatschinke"
"ID159","ID159",159,0,0,0,1,2,0,63,9,1,0,0,0,0,0.0131578947368421,0.0263157894736842,0,0.828947368421053,0.118421052631579,0.0131578947368421,0,0.828947368421053,63,"29",76,"die Palatschinke"
"ID160","ID160",160,0,0,0,1,1,0,44,9,0,0,0,0,0,0.0181818181818182,0.0181818181818182,0,0.8,0.163636363636364,0,0,0.8,44,"29",55,"die Palatschinke"
"ID161","ID161",161,2,0,0,2,3,0,121,30,0,0,0.0126582278481013,0,0,0.0126582278481013,0.0189873417721519,0,0.765822784810127,0.189873417721519,0,0,0.765822784810127,121,"29",158,"die Palatschinke"
"ID162","ID162",162,0,0,0,1,0,0,8,1,0,0,0,0,0,0.1,0,0,0.8,0.1,0,0,0.8,8,"29",10,"die Palatschinke"
"ID163","ID163",163,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0.76,0.24,0,0,0.76,19,"29",25,"die Palatschinke"
"ID164","ID164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID165","ID165",165,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"22",1,"Pfannkuche(n) / Pfanne(n)kuche(n)"
"ID166","ID166",166,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,"22",2,"Pfannkuche(n) / Pfanne(n)kuche(n)"
"ID167","ID167",167,1,0,0,0,3,0,0,0,0,0,0.25,0,0,0,0.75,0,0,0,0,0,0.75,3,"27",4,"die Om(e)lette"
"ID168","ID168",168,12,0,0,32,95,0,0,2,40,0,0.0662983425414365,0,0,0.176795580110497,0.524861878453039,0,0,0.0110497237569061,0.220994475138122,0,0.524861878453039,95,"27",181,"die Om(e)lette"
"ID169","ID169",169,14,2,2,49,202,0,1,1,42,0,0.0447284345047923,0.00638977635782748,0.00638977635782748,0.156549520766773,0.645367412140575,0,0.00319488817891374,0.00319488817891374,0.134185303514377,0,0.645367412140575,202,"27",313,"die Om(e)lette"
"ID170","ID170",170,13,0,3,82,395,0,3,1,63,0,0.0232142857142857,0,0.00535714285714286,0.146428571428571,0.705357142857143,0,0.00535714285714286,0.00178571428571429,0.1125,0,0.705357142857143,395,"27",560,"die Om(e)lette"
"ID171","ID171",171,1,1,2,29,126,1,0,0,17,0,0.00564971751412429,0.00564971751412429,0.0112994350282486,0.163841807909605,0.711864406779661,0.00564971751412429,0,0,0.096045197740113,0,0.711864406779661,126,"27",177,"die Om(e)lette"
"ID172","ID172",172,3,0,1,7,42,0,0,0,4,0,0.0526315789473684,0,0.0175438596491228,0.12280701754386,0.736842105263158,0,0,0,0.0701754385964912,0,0.736842105263158,42,"27",57,"die Om(e)lette"
"ID173","ID173",173,3,0,1,9,33,1,0,0,4,0,0.0588235294117647,0,0.0196078431372549,0.176470588235294,0.647058823529412,0.0196078431372549,0,0,0.0784313725490196,0,0.647058823529412,33,"27",51,"die Om(e)lette"
"ID174","ID174",174,6,0,0,18,46,0,0,0,7,0,0.0779220779220779,0,0,0.233766233766234,0.597402597402597,0,0,0,0.0909090909090909,0,0.597402597402597,46,"27",77,"die Om(e)lette"
"ID175","ID175",175,3,0,0,11,26,0,1,0,2,0,0.0697674418604651,0,0,0.255813953488372,0.604651162790698,0,0.0232558139534884,0,0.0465116279069767,0,0.604651162790698,26,"27",43,"die Om(e)lette"
"ID176","ID176",176,0,0,0,3,9,1,0,0,2,0,0,0,0,0.2,0.6,0.0666666666666667,0,0,0.133333333333333,0,0.6,9,"27",15,"die Om(e)lette"
"ID177","ID177",177,4,0,0,19,50,0,0,0,4,0,0.051948051948052,0,0,0.246753246753247,0.649350649350649,0,0,0,0.051948051948052,0,0.649350649350649,50,"27",77,"die Om(e)lette"
"ID178","ID178",178,0,0,1,3,8,0,0,0,0,0,0,0,0.0833333333333333,0.25,0.666666666666667,0,0,0,0,0,0.666666666666667,8,"27",12,"die Om(e)lette"
"ID179","ID179",179,4,0,0,3,7,0,0,0,1,0,0.266666666666667,0,0,0.2,0.466666666666667,0,0,0,0.0666666666666667,0,0.466666666666667,7,"27",15,"die Om(e)lette"
"ID180","ID180",180,4,0,0,0,7,0,0,0,2,0,0.307692307692308,0,0,0,0.538461538461538,0,0,0,0.153846153846154,0,0.538461538461538,7,"27",13,"die Om(e)lette"
"ID181","ID181",181,2,0,0,9,25,0,0,0,7,0,0.0465116279069767,0,0,0.209302325581395,0.581395348837209,0,0,0,0.162790697674419,0,0.581395348837209,25,"27",43,"die Om(e)lette"
"ID182","ID182",182,15,0,0,121,229,0,0,0,34,3,0.0373134328358209,0,0,0.300995024875622,0.569651741293532,0,0,0,0.0845771144278607,0.00746268656716418,0.569651741293532,229,"27",402,"die Om(e)lette"
"ID183","ID183",183,1,0,0,7,19,0,0,0,3,0,0.0333333333333333,0,0,0.233333333333333,0.633333333333333,0,0,0,0.1,0,0.633333333333333,19,"27",30,"die Om(e)lette"
"ID184","ID184",184,4,1,0,18,29,0,0,1,9,1,0.0634920634920635,0.0158730158730159,0,0.285714285714286,0.46031746031746,0,0,0.0158730158730159,0.142857142857143,0.0158730158730159,0.46031746031746,29,"27",63,"die Om(e)lette"
"ID185","ID185",185,0,0,0,6,3,0,0,0,2,0,0,0,0,0.545454545454545,0.272727272727273,0,0,0,0.181818181818182,0,0.545454545454545,6,"26",11,"das Om(e)lett"
"ID186","ID186",186,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0.5,1,"26",2,"das Om(e)lett"
"ID187","ID187",187,1,0,1,3,2,0,1,0,0,0,0.125,0,0.125,0.375,0.25,0,0.125,0,0,0,0.375,3,"26",8,"das Om(e)lett"
"ID188","ID188",188,0,0,0,8,0,0,0,3,0,0,0,0,0,0.727272727272727,0,0,0,0.272727272727273,0,0,0.727272727272727,8,"26",11,"das Om(e)lett"
"ID189","ID189",189,0,0,0,3,1,0,0,1,0,0,0,0,0,0.6,0.2,0,0,0.2,0,0,0.6,3,"26",5,"das Om(e)lett"
"ID190","ID190",190,2,0,0,4,0,0,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0,0.666666666666667,4,"26",6,"das Om(e)lett"
"ID191","ID191",191,0,0,0,14,0,0,1,2,0,0,0,0,0,0.823529411764706,0,0,0.0588235294117647,0.117647058823529,0,0,0.823529411764706,14,"26",17,"das Om(e)lett"
"ID192","ID192",192,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0.5,1,"26",2,"das Om(e)lett"
"ID193","ID193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID194","ID194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID195","ID195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID196","ID196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID197","ID197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID198","ID198",198,0,0,1,2,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0.666666666666667,2,"26",3,"das Om(e)lett"
"ID199","ID199",199,0,0,0,9,3,0,2,6,0,0,0,0,0,0.45,0.15,0,0.1,0.3,0,0,0.45,9,"26",20,"das Om(e)lett"
"ID200","ID200",200,2,0,0,10,1,0,4,5,0,0,0.0909090909090909,0,0,0.454545454545455,0.0454545454545455,0,0.181818181818182,0.227272727272727,0,0,0.454545454545455,10,"26",22,"das Om(e)lett"
"ID201","ID201",201,1,0,0,33,7,0,21,11,0,0,0.0136986301369863,0,0,0.452054794520548,0.0958904109589041,0,0.287671232876712,0.150684931506849,0,0,0.452054794520548,33,"26",73,"das Om(e)lett"
"ID202","ID202",202,3,0,0,87,14,0,79,61,0,0,0.0122950819672131,0,0,0.35655737704918,0.0573770491803279,0,0.323770491803279,0.25,0,0,0.35655737704918,87,"26",244,"das Om(e)lett"
"ID203","ID203",203,0,0,0,2,1,0,6,4,0,0,0,0,0,0.153846153846154,0.0769230769230769,0,0.461538461538462,0.307692307692308,0,0,0.461538461538462,6,"29",13,"die Palatschinke"
"ID204","ID204",204,1,0,0,3,1,0,8,4,0,0,0.0588235294117647,0,0,0.176470588235294,0.0588235294117647,0,0.470588235294118,0.235294117647059,0,0,0.470588235294118,8,"29",17,"die Palatschinke"
"ID205","ID205",205,0,0,0,1,3,0,36,6,0,0,0,0,0,0.0217391304347826,0.0652173913043478,0,0.782608695652174,0.130434782608696,0,0,0.782608695652174,36,"29",46,"die Palatschinke"
"ID206","ID206",206,3,0,0,12,8,0,172,46,0,0,0.012448132780083,0,0,0.0497925311203319,0.033195020746888,0,0.713692946058091,0.190871369294606,0,0,0.713692946058091,172,"29",241,"die Palatschinke"
"ID207","ID207",207,0,0,0,0,2,0,21,6,0,0,0,0,0,0,0.0689655172413793,0,0.724137931034483,0.206896551724138,0,0,0.724137931034483,21,"29",29,"die Palatschinke"
"ID208","ID208",208,1,0,0,1,1,0,29,4,0,0,0.0277777777777778,0,0,0.0277777777777778,0.0277777777777778,0,0.805555555555556,0.111111111111111,0,0,0.805555555555556,29,"29",36,"die Palatschinke"
"ID209","ID209",209,1,0,0,1,1,0,7,2,0,0,0.0833333333333333,0,0,0.0833333333333333,0.0833333333333333,0,0.583333333333333,0.166666666666667,0,0,0.583333333333333,7,"29",12,"die Palatschinke"
"ID210","ID210",210,0,0,0,1,0,0,21,3,0,0,0,0,0,0.04,0,0,0.84,0.12,0,0,0.84,21,"29",25,"die Palatschinke"
"ID211","ID211",211,0,0,0,2,3,0,21,8,0,0,0,0,0,0.0588235294117647,0.0882352941176471,0,0.617647058823529,0.235294117647059,0,0,0.617647058823529,21,"29",34,"die Palatschinke"
"ID212","ID212",212,0,0,0,0,3,0,46,5,0,0,0,0,0,0,0.0555555555555556,0,0.851851851851852,0.0925925925925926,0,0,0.851851851851852,46,"29",54,"die Palatschinke"
"ID213","ID213",213,0,0,0,1,2,0,22,4,0,0,0,0,0,0.0344827586206897,0.0689655172413793,0,0.758620689655172,0.137931034482759,0,0,0.758620689655172,22,"29",29,"die Palatschinke"
"ID214","ID214",214,0,0,0,8,5,0,148,26,0,0,0,0,0,0.0427807486631016,0.0267379679144385,0,0.79144385026738,0.13903743315508,0,0,0.79144385026738,148,"29",187,"die Palatschinke"
"ID215","ID215",215,0,0,0,1,0,0,30,2,0,0,0,0,0,0.0303030303030303,0,0,0.909090909090909,0.0606060606060606,0,0,0.909090909090909,30,"29",33,"die Palatschinke"
"ID216","ID216",216,1,0,0,4,2,0,56,8,1,0,0.0138888888888889,0,0,0.0555555555555556,0.0277777777777778,0,0.777777777777778,0.111111111111111,0.0138888888888889,0,0.777777777777778,56,"29",72,"die Palatschinke"
"ID217","ID217",217,0,0,0,4,5,0,84,14,0,0,0,0,0,0.0373831775700935,0.0467289719626168,0,0.785046728971963,0.130841121495327,0,0,0.785046728971963,84,"29",107,"die Palatschinke"
"ID218","ID218",218,1,0,0,4,3,0,102,11,0,0,0.00826446280991736,0,0,0.0330578512396694,0.0247933884297521,0,0.84297520661157,0.0909090909090909,0,0,0.84297520661157,102,"29",121,"die Palatschinke"
"ID219","ID219",219,0,0,0,2,3,0,36,8,0,0,0,0,0,0.0408163265306122,0.0612244897959184,0,0.73469387755102,0.163265306122449,0,0,0.73469387755102,36,"29",49,"die Palatschinke"
"ID220","ID220",220,0,0,0,2,0,0,38,7,0,0,0,0,0,0.0425531914893617,0,0,0.808510638297872,0.148936170212766,0,0,0.808510638297872,38,"29",47,"die Palatschinke"
"ID221","ID221",221,1,0,0,2,0,0,42,7,0,0,0.0192307692307692,0,0,0.0384615384615385,0,0,0.807692307692308,0.134615384615385,0,0,0.807692307692308,42,"29",52,"die Palatschinke"
"ID222","ID222",222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,"32",1,"Crêpe"
"ID223","ID223",223,1,0,0,1,2,0,0,0,5,0,0.111111111111111,0,0,0.111111111111111,0.222222222222222,0,0,0,0.555555555555556,0,0.555555555555556,5,"32",9,"Crêpe"
"ID224","ID224",224,0,0,0,7,53,0,0,0,23,0,0,0,0,0.0843373493975904,0.63855421686747,0,0,0,0.27710843373494,0,0.63855421686747,53,"27",83,"die Om(e)lette"
"ID225","ID225",225,8,1,0,37,185,0,0,0,39,0,0.0296296296296296,0.0037037037037037,0,0.137037037037037,0.685185185185185,0,0,0,0.144444444444444,0,0.685185185185185,185,"27",270,"die Om(e)lette"
"ID226","ID226",226,40,4,2,266,1347,0,1,3,315,3,0.0201918223119637,0.00201918223119637,0.00100959111559818,0.134275618374558,0.679959616355376,0,0.000504795557799091,0.00151438667339727,0.159010600706714,0.00151438667339727,0.679959616355376,1347,"27",1981,"die Om(e)lette"
"ID227","ID227",227,3,0,2,50,302,0,1,0,30,1,0.0077120822622108,0,0.0051413881748072,0.12853470437018,0.776349614395887,0,0.0025706940874036,0,0.077120822622108,0.0025706940874036,0.776349614395887,302,"27",389,"die Om(e)lette"
"ID228","ID228",228,5,0,3,22,138,0,0,1,18,0,0.0267379679144385,0,0.0160427807486631,0.117647058823529,0.737967914438503,0,0,0.0053475935828877,0.0962566844919786,0,0.737967914438503,138,"27",187,"die Om(e)lette"
"ID229","ID229",229,2,0,1,7,40,1,1,0,4,0,0.0357142857142857,0,0.0178571428571429,0.125,0.714285714285714,0.0178571428571429,0.0178571428571429,0,0.0714285714285714,0,0.714285714285714,40,"27",56,"die Om(e)lette"
"ID230","ID230",230,4,0,0,17,73,0,1,0,9,0,0.0384615384615385,0,0,0.163461538461538,0.701923076923077,0,0.00961538461538462,0,0.0865384615384615,0,0.701923076923077,73,"27",104,"die Om(e)lette"
"ID231","ID231",231,32,4,0,205,538,2,2,2,99,1,0.0361581920903955,0.00451977401129944,0,0.231638418079096,0.607909604519774,0.00225988700564972,0.00225988700564972,0.00225988700564972,0.111864406779661,0.00112994350282486,0.607909604519774,538,"27",885,"die Om(e)lette"
"ID232","ID232",232,7,0,1,49,148,1,0,0,21,0,0.0308370044052863,0,0.00440528634361234,0.215859030837004,0.651982378854626,0.00440528634361234,0,0,0.092511013215859,0,0.651982378854626,148,"27",227,"die Om(e)lette"
"ID233","ID233",233,4,0,0,37,113,0,2,0,20,2,0.0224719101123595,0,0,0.207865168539326,0.634831460674157,0,0.0112359550561798,0,0.112359550561798,0.0112359550561798,0.634831460674157,113,"27",178,"die Om(e)lette"
"ID234","ID234",234,3,1,0,16,43,0,0,0,9,0,0.0416666666666667,0.0138888888888889,0,0.222222222222222,0.597222222222222,0,0,0,0.125,0,0.597222222222222,43,"27",72,"die Om(e)lette"
"ID235","ID235",235,0,0,1,8,15,0,1,0,3,0,0,0,0.0357142857142857,0.285714285714286,0.535714285714286,0,0.0357142857142857,0,0.107142857142857,0,0.535714285714286,15,"27",28,"die Om(e)lette"
"ID236","ID236",236,1,0,0,31,61,0,0,0,4,0,0.0103092783505155,0,0,0.319587628865979,0.628865979381443,0,0,0,0.0412371134020619,0,0.628865979381443,61,"27",97,"die Om(e)lette"
"ID237","ID237",237,2,0,0,8,16,0,1,1,4,0,0.0625,0,0,0.25,0.5,0,0.03125,0.03125,0.125,0,0.5,16,"27",32,"die Om(e)lette"
"ID238","ID238",238,13,0,0,42,90,2,1,0,8,0,0.0833333333333333,0,0,0.269230769230769,0.576923076923077,0.0128205128205128,0.00641025641025641,0,0.0512820512820513,0,0.576923076923077,90,"27",156,"die Om(e)lette"
"ID239","ID239",239,8,0,1,37,74,0,1,1,10,0,0.0606060606060606,0,0.00757575757575758,0.28030303030303,0.560606060606061,0,0.00757575757575758,0.00757575757575758,0.0757575757575758,0,0.560606060606061,74,"27",132,"die Om(e)lette"
"ID240","ID240",240,2,0,0,20,12,0,4,3,1,0,0.0476190476190476,0,0,0.476190476190476,0.285714285714286,0,0.0952380952380952,0.0714285714285714,0.0238095238095238,0,0.476190476190476,20,"26",42,"das Om(e)lett"
"ID241","ID241",241,1,0,1,53,3,0,11,8,0,0,0.012987012987013,0,0.012987012987013,0.688311688311688,0.038961038961039,0,0.142857142857143,0.103896103896104,0,0,0.688311688311688,53,"26",77,"das Om(e)lett"
"ID242","ID242",242,0,0,0,14,2,0,1,5,0,0,0,0,0,0.636363636363636,0.0909090909090909,0,0.0454545454545455,0.227272727272727,0,0,0.636363636363636,14,"26",22,"das Om(e)lett"
"ID243","ID243",243,2,0,0,12,0,0,3,4,1,0,0.0909090909090909,0,0,0.545454545454545,0,0,0.136363636363636,0.181818181818182,0.0454545454545455,0,0.545454545454545,12,"26",22,"das Om(e)lett"
"ID244","ID244",244,1,0,0,6,2,0,1,1,0,0,0.0909090909090909,0,0,0.545454545454545,0.181818181818182,0,0.0909090909090909,0.0909090909090909,0,0,0.545454545454545,6,"26",11,"das Om(e)lett"
"ID245","ID245",245,0,1,0,14,2,0,4,5,0,0,0,0.0384615384615385,0,0.538461538461538,0.0769230769230769,0,0.153846153846154,0.192307692307692,0,0,0.538461538461538,14,"26",26,"das Om(e)lett"
"ID246","ID246",246,1,0,0,6,0,0,1,2,0,0,0.1,0,0,0.6,0,0,0.1,0.2,0,0,0.6,6,"26",10,"das Om(e)lett"
"ID247","ID247",247,1,0,0,13,2,0,2,5,0,0,0.0434782608695652,0,0,0.565217391304348,0.0869565217391304,0,0.0869565217391304,0.217391304347826,0,0,0.565217391304348,13,"26",23,"das Om(e)lett"
"ID248","ID248",248,2,0,0,23,1,0,2,3,0,0,0.0645161290322581,0,0,0.741935483870968,0.032258064516129,0,0.0645161290322581,0.0967741935483871,0,0,0.741935483870968,23,"26",31,"das Om(e)lett"
"ID249","ID249",249,0,0,0,8,0,0,3,1,0,0,0,0,0,0.666666666666667,0,0,0.25,0.0833333333333333,0,0,0.666666666666667,8,"26",12,"das Om(e)lett"
"ID250","ID250",250,1,0,0,22,0,0,2,2,0,0,0.037037037037037,0,0,0.814814814814815,0,0,0.0740740740740741,0.0740740740740741,0,0,0.814814814814815,22,"26",27,"das Om(e)lett"
"ID251","ID251",251,0,0,0,9,1,0,0,2,0,0,0,0,0,0.75,0.0833333333333333,0,0,0.166666666666667,0,0,0.75,9,"26",12,"das Om(e)lett"
"ID252","ID252",252,1,1,0,4,1,0,0,0,0,0,0.142857142857143,0.142857142857143,0,0.571428571428571,0.142857142857143,0,0,0,0,0,0.571428571428571,4,"26",7,"das Om(e)lett"
"ID253","ID253",253,1,0,0,8,0,0,0,1,0,0,0.1,0,0,0.8,0,0,0,0.1,0,0,0.8,8,"26",10,"das Om(e)lett"
"ID254","ID254",254,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0.5,1,"26",2,"das Om(e)lett"
"ID255","ID255",255,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,"26",5,"das Om(e)lett"
"ID256","ID256",256,0,0,0,11,1,0,4,8,0,0,0,0,0,0.458333333333333,0.0416666666666667,0,0.166666666666667,0.333333333333333,0,0,0.458333333333333,11,"26",24,"das Om(e)lett"
"ID257","ID257",257,0,0,0,12,0,0,4,6,0,0,0,0,0,0.545454545454545,0,0,0.181818181818182,0.272727272727273,0,0,0.545454545454545,12,"26",22,"das Om(e)lett"
"ID258","ID258",258,1,0,0,2,0,0,3,2,0,0,0.125,0,0,0.25,0,0,0.375,0.25,0,0,0.375,3,"29",8,"die Palatschinke"
"ID259","ID259",259,0,0,1,0,0,0,11,12,0,0,0,0,0.0416666666666667,0,0,0,0.458333333333333,0.5,0,0,0.5,12,"30",24,"der Palatschinken"
"ID260","ID260",260,0,0,0,0,1,0,10,4,0,0,0,0,0,0,0.0666666666666667,0,0.666666666666667,0.266666666666667,0,0,0.666666666666667,10,"29",15,"die Palatschinke"
"ID261","ID261",261,0,0,0,0,2,0,17,5,0,0,0,0,0,0,0.0833333333333333,0,0.708333333333333,0.208333333333333,0,0,0.708333333333333,17,"29",24,"die Palatschinke"
"ID262","ID262",262,0,0,0,3,1,0,9,2,0,0,0,0,0,0.2,0.0666666666666667,0,0.6,0.133333333333333,0,0,0.6,9,"29",15,"die Palatschinke"
"ID263","ID263",263,1,0,0,0,1,0,19,3,0,0,0.0416666666666667,0,0,0,0.0416666666666667,0,0.791666666666667,0.125,0,0,0.791666666666667,19,"29",24,"die Palatschinke"
"ID264","ID264",264,0,0,0,1,2,0,18,7,0,0,0,0,0,0.0357142857142857,0.0714285714285714,0,0.642857142857143,0.25,0,0,0.642857142857143,18,"29",28,"die Palatschinke"
"ID265","ID265",265,1,0,0,0,0,0,13,4,0,0,0.0555555555555556,0,0,0,0,0,0.722222222222222,0.222222222222222,0,0,0.722222222222222,13,"29",18,"die Palatschinke"
"ID266","ID266",266,0,0,0,1,1,0,7,0,0,0,0,0,0,0.111111111111111,0.111111111111111,0,0.777777777777778,0,0,0,0.777777777777778,7,"29",9,"die Palatschinke"
"ID267","ID267",267,0,0,0,1,0,0,14,2,0,0,0,0,0,0.0588235294117647,0,0,0.823529411764706,0.117647058823529,0,0,0.823529411764706,14,"29",17,"die Palatschinke"
"ID268","ID268",268,0,0,0,1,1,0,57,7,0,0,0,0,0,0.0151515151515152,0.0151515151515152,0,0.863636363636364,0.106060606060606,0,0,0.863636363636364,57,"29",66,"die Palatschinke"
"ID269","ID269",269,0,0,0,1,0,0,9,3,0,0,0,0,0,0.0769230769230769,0,0,0.692307692307692,0.230769230769231,0,0,0.692307692307692,9,"29",13,"die Palatschinke"
"ID270","ID270",270,1,0,0,1,1,0,42,10,0,0,0.0181818181818182,0,0,0.0181818181818182,0.0181818181818182,0,0.763636363636364,0.181818181818182,0,0,0.763636363636364,42,"29",55,"die Palatschinke"
"ID271","ID271",271,0,0,0,0,3,0,23,1,0,0,0,0,0,0,0.111111111111111,0,0.851851851851852,0.037037037037037,0,0,0.851851851851852,23,"29",27,"die Palatschinke"
"ID272","ID272",272,1,0,0,3,3,0,60,12,0,0,0.0126582278481013,0,0,0.0379746835443038,0.0379746835443038,0,0.759493670886076,0.151898734177215,0,0,0.759493670886076,60,"29",79,"die Palatschinke"
"ID273","ID273",273,2,0,0,4,7,0,104,19,0,0,0.0147058823529412,0,0,0.0294117647058824,0.0514705882352941,0,0.764705882352941,0.139705882352941,0,0,0.764705882352941,104,"29",136,"die Palatschinke"
"ID274","ID274",274,22,2,3,40,20,1,1528,189,4,1,0.0121546961325967,0.00110497237569061,0.00165745856353591,0.0220994475138122,0.0110497237569061,0.000552486187845304,0.844198895027624,0.104419889502762,0.00220994475138122,0.000552486187845304,0.844198895027624,1528,"29",1810,"die Palatschinke"
"ID275","ID275",275,5,0,0,12,9,0,276,30,0,0,0.0150602409638554,0,0,0.036144578313253,0.0271084337349398,0,0.831325301204819,0.0903614457831325,0,0,0.831325301204819,276,"29",332,"die Palatschinke"
"ID276","ID276",276,0,0,0,3,0,0,60,13,0,0,0,0,0,0.0394736842105263,0,0,0.789473684210526,0.171052631578947,0,0,0.789473684210526,60,"29",76,"die Palatschinke"
"ID277","ID277",277,1,0,0,2,0,0,103,11,0,0,0.00854700854700855,0,0,0.0170940170940171,0,0,0.88034188034188,0.094017094017094,0,0,0.88034188034188,103,"29",117,"die Palatschinke"
"ID278","ID278",278,0,0,0,5,0,0,117,21,0,0,0,0,0,0.034965034965035,0,0,0.818181818181818,0.146853146853147,0,0,0.818181818181818,117,"29",143,"die Palatschinke"
"ID279","ID279",279,1,0,0,0,0,0,37,4,0,0,0.0238095238095238,0,0,0,0,0,0.880952380952381,0.0952380952380952,0,0,0.880952380952381,37,"29",42,"die Palatschinke"
"ID280","ID280",280,0,0,0,0,0,0,44,6,0,0,0,0,0,0,0,0,0.88,0.12,0,0,0.88,44,"29",50,"die Palatschinke"
"ID281","ID281",281,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"22",1,"Pfannkuche(n) / Pfanne(n)kuche(n)"
"ID282","ID282",282,0,0,1,0,4,0,1,0,2,0,0,0,0.125,0,0.5,0,0.125,0,0.25,0,0.5,4,"27",8,"die Om(e)lette"
"ID283","ID283",283,8,0,1,43,221,1,1,0,83,0,0.0223463687150838,0,0.00279329608938547,0.120111731843575,0.61731843575419,0.00279329608938547,0.00279329608938547,0,0.231843575418994,0,0.61731843575419,221,"27",358,"die Om(e)lette"
"ID284","ID284",284,9,0,1,64,262,0,0,0,54,0,0.0230769230769231,0,0.00256410256410256,0.164102564102564,0.671794871794872,0,0,0,0.138461538461538,0,0.671794871794872,262,"27",390,"die Om(e)lette"
"ID285","ID285",285,5,0,3,80,404,1,1,2,50,0,0.00915750915750916,0,0.00549450549450549,0.146520146520147,0.73992673992674,0.00183150183150183,0.00183150183150183,0.00366300366300366,0.0915750915750916,0,0.73992673992674,404,"27",546,"die Om(e)lette"
