"id","hexID","X1","X2","X3","X4","X5","X6","X7","X8","rel_1","rel_2","rel_3","rel_4","rel_5","rel_6","rel_7","rel_8","relMax","absMax","maxLevel","total","antwort"
"ID178","ID178",178,0,13,1,133,0,0,0,0,0,0.0884353741496599,0.00680272108843537,0.904761904761905,0,0,0,0,0.904761904761905,133,"4",147,"kicken"
"ID179","ID179",179,0,9,2,48,0,0,1,0,0,0.15,0.0333333333333333,0.8,0,0,0.0166666666666667,0,0.8,48,"4",60,"kicken"
"ID180","ID180",180,2,24,1,136,0,0,0,0,0.0122699386503067,0.147239263803681,0.00613496932515337,0.834355828220859,0,0,0,0,0.834355828220859,136,"4",163,"kicken"
"ID181","ID181",181,0,6,0,31,0,0,0,0,0,0.162162162162162,0,0.837837837837838,0,0,0,0,0.837837837837838,31,"4",37,"kicken"
"ID182","ID182",182,1,4,0,31,0,0,0,1,0.027027027027027,0.108108108108108,0,0.837837837837838,0,0,0,0.027027027027027,0.837837837837838,31,"4",37,"kicken"
"ID183","ID183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID184","ID184",184,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"1",1,"bolzen"
"ID185","ID185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID186","ID186",186,0,0,0,0,4,6,0,0,0,0,0,0,0.4,0.6,0,0,0.6,6,"6",10,"schutten"
"ID187","ID187",187,3,0,0,1,19,157,0,0,0.0166666666666667,0,0,0.00555555555555556,0.105555555555556,0.872222222222222,0,0,0.872222222222222,157,"6",180,"schutten"
"ID188","ID188",188,3,5,2,6,80,597,1,1,0.00431654676258993,0.00719424460431655,0.00287769784172662,0.00863309352517986,0.115107913669065,0.858992805755396,0.00143884892086331,0.00143884892086331,0.858992805755396,597,"6",695,"schutten"
"ID189","ID189",189,4,9,1,7,139,1204,0,3,0.00292611558156547,0.00658376005852231,0.000731528895391368,0.00512070226773958,0.1016825164594,0.880760790051207,0,0.0021945866861741,0.880760790051207,1204,"6",1367,"schutten"
"ID190","ID190",190,0,0,0,0,19,160,0,0,0,0,0,0,0.106145251396648,0.893854748603352,0,0,0.893854748603352,160,"6",179,"schutten"
"ID191","ID191",191,3,1,0,1,20,93,0,0,0.0254237288135593,0.00847457627118644,0,0.00847457627118644,0.169491525423729,0.788135593220339,0,0,0.788135593220339,93,"6",118,"schutten"
"ID192","ID192",192,2,3,1,0,50,5,0,0,0.0327868852459016,0.0491803278688525,0.0163934426229508,0,0.819672131147541,0.0819672131147541,0,0,0.819672131147541,50,"5",61,"tschutten"
"ID193","ID193",193,0,2,0,1,79,5,0,0,0,0.0229885057471264,0,0.0114942528735632,0.908045977011494,0.0574712643678161,0,0,0.908045977011494,79,"5",87,"tschutten"
"ID194","ID194",194,0,0,0,1,85,0,0,0,0,0,0,0.0116279069767442,0.988372093023256,0,0,0,0.988372093023256,85,"5",86,"tschutten"
"ID195","ID195",195,1,1,0,0,27,2,0,1,0.03125,0.03125,0,0,0.84375,0.0625,0,0.03125,0.84375,27,"5",32,"tschutten"
"ID196","ID196",196,0,2,0,0,79,0,0,0,0,0.0246913580246914,0,0,0.975308641975309,0,0,0,0.975308641975309,79,"5",81,"tschutten"
"ID197","ID197",197,0,0,0,0,11,1,0,0,0,0,0,0,0.916666666666667,0.0833333333333333,0,0,0.916666666666667,11,"5",12,"tschutten"
"ID198","ID198",198,1,1,0,1,15,0,0,0,0.0555555555555556,0.0555555555555556,0,0.0555555555555556,0.833333333333333,0,0,0,0.833333333333333,15,"5",18,"tschutten"
"ID199","ID199",199,3,0,0,1,12,0,0,0,0.1875,0,0,0.0625,0.75,0,0,0,0.75,12,"5",16,"tschutten"
"ID200","ID200",200,1,2,1,2,20,0,0,0,0.0384615384615385,0.0769230769230769,0.0384615384615385,0.0769230769230769,0.769230769230769,0,0,0,0.769230769230769,20,"5",26,"tschutten"
"ID201","ID201",201,1,13,0,3,392,9,1,1,0.00238095238095238,0.030952380952381,0,0.00714285714285714,0.933333333333333,0.0214285714285714,0.00238095238095238,0.00238095238095238,0.933333333333333,392,"5",420,"tschutten"
"ID202","ID202",202,0,0,0,1,33,0,0,0,0,0,0,0.0294117647058824,0.970588235294118,0,0,0,0.970588235294118,33,"5",34,"tschutten"
"ID203","ID203",203,0,1,1,1,34,0,0,1,0,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.894736842105263,0,0,0.0263157894736842,0.894736842105263,34,"5",38,"tschutten"
"ID204","ID204",204,0,0,0,1,14,1,0,0,0,0,0,0.0625,0.875,0.0625,0,0,0.875,14,"5",16,"tschutten"
"ID205","ID205",205,0,0,2,3,5,0,0,0,0,0,0.2,0.3,0.5,0,0,0,0.5,5,"5",10,"tschutten"
"ID206","ID206",206,1,3,3,2,1,0,0,0,0.1,0.3,0.3,0.2,0.1,0,0,0,0.3,3,"2",10,"Fussball spielen"
"ID207","ID207",207,0,8,8,2,3,0,0,0,0,0.380952380952381,0.380952380952381,0.0952380952380952,0.142857142857143,0,0,0,0.380952380952381,8,"2",21,"Fussball spielen"
"ID208","ID208",208,1,5,1,1,0,0,0,0,0.125,0.625,0.125,0.125,0,0,0,0,0.625,5,"2",8,"Fussball spielen"
"ID209","ID209",209,0,4,1,1,1,0,0,0,0,0.571428571428571,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0.571428571428571,4,"2",7,"Fussball spielen"
"ID210","ID210",210,1,9,6,3,0,0,0,0,0.0526315789473684,0.473684210526316,0.315789473684211,0.157894736842105,0,0,0,0,0.473684210526316,9,"2",19,"Fussball spielen"
"ID211","ID211",211,0,10,0,2,0,0,0,0,0,0.833333333333333,0,0.166666666666667,0,0,0,0,0.833333333333333,10,"2",12,"Fussball spielen"
"ID212","ID212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID213","ID213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID214","ID214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID215","ID215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID216","ID216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID217","ID217",217,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"2",1,"Fussball spielen"
"ID218","ID218",218,1,9,0,8,0,0,0,0,0.0555555555555556,0.5,0,0.444444444444444,0,0,0,0,0.5,9,"2",18,"Fussball spielen"
"ID219","ID219",219,0,7,3,12,0,0,0,0,0,0.318181818181818,0.136363636363636,0.545454545454545,0,0,0,0,0.545454545454545,12,"4",22,"kicken"
"ID220","ID220",220,2,27,3,12,0,0,1,0,0.0444444444444444,0.6,0.0666666666666667,0.266666666666667,0,0,0.0222222222222222,0,0.6,27,"2",45,"Fussball spielen"
"ID221","ID221",221,3,56,3,24,0,0,0,2,0.0340909090909091,0.636363636363636,0.0340909090909091,0.272727272727273,0,0,0,0.0227272727272727,0.636363636363636,56,"2",88,"Fussball spielen"
"ID222","ID222",222,1,6,0,6,0,0,0,0,0.0769230769230769,0.461538461538462,0,0.461538461538462,0,0,0,0,0.461538461538462,6,"2",13,"Fussball spielen"
"ID223","ID223",223,2,14,1,8,0,0,0,0,0.08,0.56,0.04,0.32,0,0,0,0,0.56,14,"2",25,"Fussball spielen"
"ID224","ID224",224,2,15,3,13,1,0,0,1,0.0571428571428571,0.428571428571429,0.0857142857142857,0.371428571428571,0.0285714285714286,0,0,0.0285714285714286,0.428571428571429,15,"2",35,"Fussball spielen"
"ID225","ID225",225,3,32,1,29,0,0,1,1,0.0447761194029851,0.477611940298507,0.0149253731343284,0.432835820895522,0,0,0.0149253731343284,0.0149253731343284,0.477611940298507,32,"2",67,"Fussball spielen"
"ID226","ID226",226,0,9,1,8,0,0,0,1,0,0.473684210526316,0.0526315789473684,0.421052631578947,0,0,0,0.0526315789473684,0.473684210526316,9,"2",19,"Fussball spielen"
"ID227","ID227",227,0,4,0,15,0,0,0,1,0,0.2,0,0.75,0,0,0,0.05,0.75,15,"4",20,"kicken"
"ID228","ID228",228,1,3,0,6,0,0,0,0,0.1,0.3,0,0.6,0,0,0,0,0.6,6,"4",10,"kicken"
"ID229","ID229",229,1,7,1,10,0,0,0,0,0.0526315789473684,0.368421052631579,0.0526315789473684,0.526315789473684,0,0,0,0,0.526315789473684,10,"4",19,"kicken"
"ID230","ID230",230,1,5,3,15,0,0,0,0,0.0416666666666667,0.208333333333333,0.125,0.625,0,0,0,0,0.625,15,"4",24,"kicken"
"ID231","ID231",231,2,22,1,35,1,0,0,0,0.0327868852459016,0.360655737704918,0.0163934426229508,0.573770491803279,0.0163934426229508,0,0,0,0.573770491803279,35,"4",61,"kicken"
"ID232","ID232",232,0,8,0,13,1,0,0,0,0,0.363636363636364,0,0.590909090909091,0.0454545454545455,0,0,0,0.590909090909091,13,"4",22,"kicken"
"ID233","ID233",233,11,52,2,89,0,0,0,2,0.0705128205128205,0.333333333333333,0.0128205128205128,0.57051282051282,0,0,0,0.0128205128205128,0.57051282051282,89,"4",156,"kicken"
"ID234","ID234",234,1,9,0,26,0,0,0,0,0.0277777777777778,0.25,0,0.722222222222222,0,0,0,0,0.722222222222222,26,"4",36,"kicken"
"ID235","ID235",235,0,5,0,29,0,0,0,1,0,0.142857142857143,0,0.828571428571429,0,0,0,0.0285714285714286,0.828571428571429,29,"4",35,"kicken"
"ID236","ID236",236,1,11,1,90,1,0,0,0,0.00961538461538462,0.105769230769231,0.00961538461538462,0.865384615384615,0.00961538461538462,0,0,0,0.865384615384615,90,"4",104,"kicken"
"ID237","ID237",237,3,32,1,139,0,0,0,0,0.0171428571428571,0.182857142857143,0.00571428571428571,0.794285714285714,0,0,0,0,0.794285714285714,139,"4",175,"kicken"
"ID238","ID238",238,1,13,0,43,0,0,0,1,0.0172413793103448,0.224137931034483,0,0.741379310344828,0,0,0,0.0172413793103448,0.741379310344828,43,"4",58,"kicken"
"ID239","ID239",239,0,8,0,56,0,0,0,0,0,0.125,0,0.875,0,0,0,0,0.875,56,"4",64,"kicken"
"ID240","ID240",240,1,18,3,97,0,0,1,0,0.00833333333333333,0.15,0.025,0.808333333333333,0,0,0.00833333333333333,0,0.808333333333333,97,"4",120,"kicken"
"ID241","ID241",241,0,10,1,36,1,0,0,0,0,0.208333333333333,0.0208333333333333,0.75,0.0208333333333333,0,0,0,0.75,36,"4",48,"kicken"
"ID242","ID242",242,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"3",1,"fussballen"
"ID243","ID243",243,1,4,0,0,1,2,0,0,0.125,0.5,0,0,0.125,0.25,0,0,0.5,4,"2",8,"Fussball spielen"
"ID244","ID244",244,0,1,0,0,5,64,0,0,0,0.0142857142857143,0,0,0.0714285714285714,0.914285714285714,0,0,0.914285714285714,64,"6",70,"schutten"
"ID245","ID245",245,1,3,0,3,41,352,0,1,0.00249376558603491,0.00748129675810474,0,0.00748129675810474,0.102244389027431,0.877805486284289,0,0.00249376558603491,0.877805486284289,352,"6",401,"schutten"
"ID246","ID246",246,4,3,0,1,85,756,1,0,0.00470588235294118,0.00352941176470588,0,0.00117647058823529,0.1,0.889411764705882,0.00117647058823529,0,0.889411764705882,756,"6",850,"schutten"
"ID247","ID247",247,3,3,0,1,42,356,0,0,0.00740740740740741,0.00740740740740741,0,0.00246913580246914,0.103703703703704,0.879012345679012,0,0,0.879012345679012,356,"6",405,"schutten"
"ID248","ID248",248,2,2,0,1,24,125,0,1,0.0129032258064516,0.0129032258064516,0,0.00645161290322581,0.154838709677419,0.806451612903226,0,0.00645161290322581,0.806451612903226,125,"6",155,"schutten"
"ID249","ID249",249,0,1,0,2,51,19,0,0,0,0.0136986301369863,0,0.0273972602739726,0.698630136986301,0.26027397260274,0,0,0.698630136986301,51,"5",73,"tschutten"
"ID250","ID250",250,3,3,0,0,127,9,0,0,0.0211267605633803,0.0211267605633803,0,0,0.894366197183099,0.0633802816901408,0,0,0.894366197183099,127,"5",142,"tschutten"
"ID251","ID251",251,3,20,1,1,923,24,0,0,0.00308641975308642,0.0205761316872428,0.00102880658436214,0.00102880658436214,0.949588477366255,0.0246913580246914,0,0,0.949588477366255,923,"5",972,"tschutten"
"ID252","ID252",252,4,8,1,2,245,5,1,0,0.0150375939849624,0.0300751879699248,0.0037593984962406,0.0075187969924812,0.921052631578947,0.018796992481203,0.0037593984962406,0,0.921052631578947,245,"5",266,"tschutten"
"ID253","ID253",253,1,3,1,0,209,7,0,1,0.0045045045045045,0.0135135135135135,0.0045045045045045,0,0.941441441441441,0.0315315315315315,0,0.0045045045045045,0.941441441441441,209,"5",222,"tschutten"
"ID254","ID254",254,0,1,0,0,108,2,0,1,0,0.00892857142857143,0,0,0.964285714285714,0.0178571428571429,0,0.00892857142857143,0.964285714285714,108,"5",112,"tschutten"
"ID255","ID255",255,2,0,1,1,37,1,0,0,0.0476190476190476,0,0.0238095238095238,0.0238095238095238,0.880952380952381,0.0238095238095238,0,0,0.880952380952381,37,"5",42,"tschutten"
"ID256","ID256",256,1,0,0,2,120,2,0,0,0.008,0,0,0.016,0.96,0.016,0,0,0.96,120,"5",125,"tschutten"
"ID257","ID257",257,0,1,0,2,40,1,0,0,0,0.0227272727272727,0,0.0454545454545455,0.909090909090909,0.0227272727272727,0,0,0.909090909090909,40,"5",44,"tschutten"
"ID258","ID258",258,0,3,2,2,174,1,0,0,0,0.0164835164835165,0.010989010989011,0.010989010989011,0.956043956043956,0.00549450549450549,0,0,0.956043956043956,174,"5",182,"tschutten"
"ID259","ID259",259,2,0,0,1,120,2,0,0,0.016,0,0,0.008,0.96,0.016,0,0,0.96,120,"5",125,"tschutten"
"ID260","ID260",260,1,2,3,2,48,0,0,0,0.0178571428571429,0.0357142857142857,0.0535714285714286,0.0357142857142857,0.857142857142857,0,0,0,0.857142857142857,48,"5",56,"tschutten"
"ID261","ID261",261,0,7,5,2,88,0,0,0,0,0.0686274509803922,0.0490196078431373,0.0196078431372549,0.862745098039216,0,0,0,0.862745098039216,88,"5",102,"tschutten"
"ID262","ID262",262,0,1,1,0,15,0,0,0,0,0.0588235294117647,0.0588235294117647,0,0.882352941176471,0,0,0,0.882352941176471,15,"5",17,"tschutten"
"ID263","ID263",263,1,8,14,3,3,0,0,1,0.0333333333333333,0.266666666666667,0.466666666666667,0.1,0.1,0,0,0.0333333333333333,0.466666666666667,14,"3",30,"fussballen"
"ID264","ID264",264,1,0,7,2,2,0,0,0,0.0833333333333333,0,0.583333333333333,0.166666666666667,0.166666666666667,0,0,0,0.583333333333333,7,"3",12,"fussballen"
"ID265","ID265",265,0,8,14,3,1,0,0,0,0,0.307692307692308,0.538461538461538,0.115384615384615,0.0384615384615385,0,0,0,0.538461538461538,14,"3",26,"fussballen"
"ID266","ID266",266,2,2,6,2,2,0,0,0,0.142857142857143,0.142857142857143,0.428571428571429,0.142857142857143,0.142857142857143,0,0,0,0.428571428571429,6,"3",14,"fussballen"
"ID267","ID267",267,3,9,13,4,0,1,0,0,0.1,0.3,0.433333333333333,0.133333333333333,0,0.0333333333333333,0,0,0.433333333333333,13,"3",30,"fussballen"
"ID268","ID268",268,1,18,4,2,1,0,1,0,0.037037037037037,0.666666666666667,0.148148148148148,0.0740740740740741,0.037037037037037,0,0.037037037037037,0,0.666666666666667,18,"2",27,"Fussball spielen"
"ID269","ID269",269,2,22,7,5,1,0,0,0,0.0540540540540541,0.594594594594595,0.189189189189189,0.135135135135135,0.027027027027027,0,0,0,0.594594594594595,22,"2",37,"Fussball spielen"
"ID270","ID270",270,2,25,1,6,0,0,0,0,0.0588235294117647,0.735294117647059,0.0294117647058824,0.176470588235294,0,0,0,0,0.735294117647059,25,"2",34,"Fussball spielen"
"ID271","ID271",271,1,7,0,4,0,0,0,0,0.0833333333333333,0.583333333333333,0,0.333333333333333,0,0,0,0,0.583333333333333,7,"2",12,"Fussball spielen"
"ID272","ID272",272,0,4,2,2,1,0,0,0,0,0.444444444444444,0.222222222222222,0.222222222222222,0.111111111111111,0,0,0,0.444444444444444,4,"2",9,"Fussball spielen"
"ID273","ID273",273,1,4,5,1,0,0,0,0,0.0909090909090909,0.363636363636364,0.454545454545455,0.0909090909090909,0,0,0,0,0.454545454545455,5,"3",11,"fussballen"
"ID274","ID274",274,2,7,4,1,1,0,0,0,0.133333333333333,0.466666666666667,0.266666666666667,0.0666666666666667,0.0666666666666667,0,0,0,0.466666666666667,7,"2",15,"Fussball spielen"
"ID275","ID275",275,1,1,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,1,"1",2,"bolzen"
"ID276","ID276",276,2,10,1,7,0,0,0,0,0.1,0.5,0.05,0.35,0,0,0,0,0.5,10,"2",20,"Fussball spielen"
"ID277","ID277",277,1,7,0,4,1,0,0,1,0.0714285714285714,0.5,0,0.285714285714286,0.0714285714285714,0,0,0.0714285714285714,0.5,7,"2",14,"Fussball spielen"
"ID278","ID278",278,0,4,0,2,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0,0,0,0,0.666666666666667,4,"2",6,"Fussball spielen"
"ID279","ID279",279,2,10,2,6,0,0,0,0,0.1,0.5,0.1,0.3,0,0,0,0,0.5,10,"2",20,"Fussball spielen"
"ID280","ID280",280,0,9,1,13,1,0,0,0,0,0.375,0.0416666666666667,0.541666666666667,0.0416666666666667,0,0,0,0.541666666666667,13,"4",24,"kicken"
"ID281","ID281",281,0,8,0,18,0,0,0,1,0,0.296296296296296,0,0.666666666666667,0,0,0,0.037037037037037,0.666666666666667,18,"4",27,"kicken"
"ID282","ID282",282,0,7,1,6,0,0,0,0,0,0.5,0.0714285714285714,0.428571428571429,0,0,0,0,0.5,7,"2",14,"Fussball spielen"
"ID283","ID283",283,0,12,7,6,0,0,0,0,0,0.48,0.28,0.24,0,0,0,0,0.48,12,"2",25,"Fussball spielen"
"ID284","ID284",284,0,16,1,23,2,0,0,0,0,0.380952380952381,0.0238095238095238,0.547619047619048,0.0476190476190476,0,0,0,0.547619047619048,23,"4",42,"kicken"
"ID285","ID285",285,0,10,1,17,0,0,0,0,0,0.357142857142857,0.0357142857142857,0.607142857142857,0,0,0,0,0.607142857142857,17,"4",28,"kicken"
"ID286","ID286",286,0,6,0,8,0,0,0,0,0,0.428571428571429,0,0.571428571428571,0,0,0,0,0.571428571428571,8,"4",14,"kicken"
"ID287","ID287",287,0,21,0,24,0,0,0,1,0,0.456521739130435,0,0.521739130434783,0,0,0,0.0217391304347826,0.521739130434783,24,"4",46,"kicken"
"ID288","ID288",288,1,15,0,45,1,1,0,0,0.0158730158730159,0.238095238095238,0,0.714285714285714,0.0158730158730159,0.0158730158730159,0,0,0.714285714285714,45,"4",63,"kicken"
"ID289","ID289",289,1,3,0,8,0,0,0,2,0.0714285714285714,0.214285714285714,0,0.571428571428571,0,0,0,0.142857142857143,0.571428571428571,8,"4",14,"kicken"
"ID290","ID290",290,0,18,1,35,0,0,0,1,0,0.327272727272727,0.0181818181818182,0.636363636363636,0,0,0,0.0181818181818182,0.636363636363636,35,"4",55,"kicken"
"ID291","ID291",291,1,7,1,16,0,0,0,0,0.04,0.28,0.04,0.64,0,0,0,0,0.64,16,"4",25,"kicken"
"ID292","ID292",292,1,10,0,74,0,0,0,0,0.0117647058823529,0.117647058823529,0,0.870588235294118,0,0,0,0,0.870588235294118,74,"4",85,"kicken"
"ID293","ID293",293,1,18,1,111,0,0,1,0,0.00757575757575758,0.136363636363636,0.00757575757575758,0.840909090909091,0,0,0.00757575757575758,0,0.840909090909091,111,"4",132,"kicken"
"ID294","ID294",294,26,419,10,2046,2,0,0,3,0.0103750997605746,0.167198723064645,0.00399042298483639,0.816440542697526,0.000798084596967279,0,0,0.00119712689545092,0.816440542697526,2046,"4",2506,"kicken"
"ID295","ID295",295,9,77,4,365,2,0,0,0,0.0196936542669584,0.168490153172867,0.0087527352297593,0.798687089715536,0.00437636761487965,0,0,0,0.798687089715536,365,"4",457,"kicken"
"ID296","ID296",296,0,14,0,92,1,0,0,0,0,0.130841121495327,0,0.85981308411215,0.00934579439252336,0,0,0,0.85981308411215,92,"4",107,"kicken"
"ID297","ID297",297,0,4,0,51,0,0,0,0,0,0.0727272727272727,0,0.927272727272727,0,0,0,0,0.927272727272727,51,"4",55,"kicken"
"ID298","ID298",298,2,25,0,103,0,0,0,0,0.0153846153846154,0.192307692307692,0,0.792307692307692,0,0,0,0,0.792307692307692,103,"4",130,"kicken"
"ID299","ID299",299,1,16,2,34,0,0,0,0,0.0188679245283019,0.30188679245283,0.0377358490566038,0.641509433962264,0,0,0,0,0.641509433962264,34,"4",53,"kicken"
"ID300","ID300",300,0,14,1,39,0,0,0,0,0,0.259259259259259,0.0185185185185185,0.722222222222222,0,0,0,0,0.722222222222222,39,"4",54,"kicken"
"ID301","ID301",301,0,1,0,0,2,3,0,0,0,0.166666666666667,0,0,0.333333333333333,0.5,0,0,0.5,3,"6",6,"schutten"
"ID302","ID302",302,2,3,0,1,29,195,0,1,0.00865800865800866,0.012987012987013,0,0.00432900432900433,0.125541125541126,0.844155844155844,0,0.00432900432900433,0.844155844155844,195,"6",231,"schutten"
"ID303","ID303",303,2,0,1,3,88,221,1,0,0.00632911392405063,0,0.00316455696202532,0.00949367088607595,0.278481012658228,0.699367088607595,0.00316455696202532,0,0.699367088607595,221,"6",316,"schutten"
"ID304","ID304",304,1,5,1,2,262,248,0,0,0.00192678227360308,0.00963391136801541,0.00192678227360308,0.00385356454720617,0.504816955684008,0.477842003853565,0,0,0.504816955684008,262,"5",519,"tschutten"
"ID305","ID305",305,3,2,0,1,95,182,2,0,0.0105263157894737,0.00701754385964912,0,0.00350877192982456,0.333333333333333,0.63859649122807,0.00701754385964912,0,0.63859649122807,182,"6",285,"schutten"
"ID306","ID306",306,1,0,0,6,91,194,2,0,0.00340136054421769,0,0,0.0204081632653061,0.30952380952381,0.659863945578231,0.00680272108843537,0,0.659863945578231,194,"6",294,"schutten"
"ID307","ID307",307,1,4,0,2,162,19,0,2,0.00526315789473684,0.0210526315789474,0,0.0105263157894737,0.852631578947368,0.1,0,0.0105263157894737,0.852631578947368,162,"5",190,"tschutten"
"ID308","ID308",308,8,7,1,5,267,16,0,1,0.0262295081967213,0.0229508196721311,0.00327868852459016,0.0163934426229508,0.875409836065574,0.0524590163934426,0,0.00327868852459016,0.875409836065574,267,"5",305,"tschutten"
"ID309","ID309",309,3,5,0,2,266,6,1,0,0.0106007067137809,0.0176678445229682,0,0.00706713780918728,0.939929328621908,0.0212014134275618,0.00353356890459364,0,0.939929328621908,266,"5",283,"tschutten"
"ID310","ID310",310,4,30,2,7,655,9,1,1,0.00564174894217207,0.0423131170662905,0.00282087447108604,0.00987306064880113,0.923836389280677,0.0126939351198872,0.00141043723554302,0.00141043723554302,0.923836389280677,655,"5",709,"tschutten"
"ID311","ID311",311,4,16,1,3,489,3,0,0,0.00775193798449612,0.0310077519379845,0.00193798449612403,0.00581395348837209,0.947674418604651,0.00581395348837209,0,0,0.947674418604651,489,"5",516,"tschutten"
"ID312","ID312",312,3,12,0,2,424,5,0,0,0.00672645739910314,0.0269058295964126,0,0.00448430493273543,0.95067264573991,0.0112107623318386,0,0,0.95067264573991,424,"5",446,"tschutten"
"ID313","ID313",313,2,3,0,0,165,3,0,0,0.0115606936416185,0.0173410404624277,0,0,0.953757225433526,0.0173410404624277,0,0,0.953757225433526,165,"5",173,"tschutten"
"ID314","ID314",314,1,1,0,0,60,1,0,0,0.0158730158730159,0.0158730158730159,0,0,0.952380952380952,0.0158730158730159,0,0,0.952380952380952,60,"5",63,"tschutten"
"ID315","ID315",315,0,0,0,0,71,2,0,0,0,0,0,0,0.972602739726027,0.0273972602739726,0,0,0.972602739726027,71,"5",73,"tschutten"
"ID316","ID316",316,4,12,5,4,367,3,0,1,0.0101010101010101,0.0303030303030303,0.0126262626262626,0.0101010101010101,0.926767676767677,0.00757575757575758,0,0.00252525252525253,0.926767676767677,367,"5",396,"tschutten"
"ID317","ID317",317,2,15,13,2,366,2,0,2,0.00497512437810945,0.0373134328358209,0.0323383084577114,0.00497512437810945,0.91044776119403,0.00497512437810945,0,0.00497512437810945,0.91044776119403,366,"5",402,"tschutten"
"ID318","ID318",318,4,16,17,5,255,5,0,0,0.0132450331125828,0.0529801324503311,0.0562913907284768,0.0165562913907285,0.844370860927152,0.0165562913907285,0,0,0.844370860927152,255,"5",302,"tschutten"
"ID319","ID319",319,1,2,3,1,26,0,0,0,0.0303030303030303,0.0606060606060606,0.0909090909090909,0.0303030303030303,0.787878787878788,0,0,0,0.787878787878788,26,"5",33,"tschutten"
"ID320","ID320",320,0,2,3,1,11,0,0,0,0,0.117647058823529,0.176470588235294,0.0588235294117647,0.647058823529412,0,0,0,0.647058823529412,11,"5",17,"tschutten"
"ID321","ID321",321,2,8,8,3,2,0,0,0,0.0869565217391304,0.347826086956522,0.347826086956522,0.130434782608696,0.0869565217391304,0,0,0,0.347826086956522,8,"2",23,"Fussball spielen"
"ID322","ID322",322,3,22,31,10,1,1,0,0,0.0441176470588235,0.323529411764706,0.455882352941176,0.147058823529412,0.0147058823529412,0.0147058823529412,0,0,0.455882352941176,31,"3",68,"fussballen"
"ID323","ID323",323,10,38,35,13,1,0,0,1,0.102040816326531,0.387755102040816,0.357142857142857,0.13265306122449,0.0102040816326531,0,0,0.0102040816326531,0.387755102040816,38,"2",98,"Fussball spielen"
"ID324","ID324",324,4,34,23,10,2,0,0,0,0.0547945205479452,0.465753424657534,0.315068493150685,0.136986301369863,0.0273972602739726,0,0,0,0.465753424657534,34,"2",73,"Fussball spielen"
"ID325","ID325",325,6,11,9,4,2,0,0,0,0.1875,0.34375,0.28125,0.125,0.0625,0,0,0,0.34375,11,"2",32,"Fussball spielen"
"ID326","ID326",326,2,38,2,8,2,0,0,0,0.0384615384615385,0.730769230769231,0.0384615384615385,0.153846153846154,0.0384615384615385,0,0,0,0.730769230769231,38,"2",52,"Fussball spielen"
"ID327","ID327",327,37,243,31,69,2,1,0,0,0.0966057441253264,0.634464751958224,0.0809399477806789,0.180156657963446,0.00522193211488251,0.00261096605744125,0,0,0.634464751958224,243,"2",383,"Fussball spielen"
"ID328","ID328",328,14,111,13,51,1,1,0,0,0.0732984293193717,0.581151832460733,0.0680628272251309,0.267015706806283,0.00523560209424084,0.00523560209424084,0,0,0.581151832460733,111,"2",191,"Fussball spielen"
"ID329","ID329",329,1,20,3,1,0,0,0,0,0.04,0.8,0.12,0.04,0,0,0,0,0.8,20,"2",25,"Fussball spielen"
"ID330","ID330",330,0,12,25,9,0,0,0,0,0,0.260869565217391,0.543478260869565,0.195652173913043,0,0,0,0,0.543478260869565,25,"3",46,"fussballen"
"ID331","ID331",331,3,8,7,1,0,0,0,0,0.157894736842105,0.421052631578947,0.368421052631579,0.0526315789473684,0,0,0,0,0.421052631578947,8,"2",19,"Fussball spielen"
"ID332","ID332",332,1,2,6,3,0,0,0,0,0.0833333333333333,0.166666666666667,0.5,0.25,0,0,0,0,0.5,6,"3",12,"fussballen"
"ID333","ID333",333,0,5,9,4,0,0,0,0,0,0.277777777777778,0.5,0.222222222222222,0,0,0,0,0.5,9,"3",18,"fussballen"
