"id","hexID","X97","X98","X99","X100","X101","X102","X103","X104","X106","X107","rel_97","rel_98","rel_99","rel_100","rel_101","rel_102","rel_103","rel_104","rel_106","rel_107","relMax","absMax","maxLevel","total","antwort"
"ID1264","ID1264",1264,1416,558,6,514,3,1,0,171,3,25,0.525027808676307,0.206896551724138,0.00222469410456062,0.190582128290693,0.00111234705228031,0.000370782350760104,0,0.0634037819799778,0.00111234705228031,0.00926955876900259,0.525027808676307,1416,"97",2697,"Steinschleuder/Stanschleuder"
"ID1265","ID1265",1265,581,262,2,246,1,1,2,57,2,7,0.500430663221361,0.225667527993109,0.00172265288544358,0.211886304909561,0.000861326442721792,0.000861326442721792,0.00172265288544358,0.0490956072351421,0.00172265288544358,0.00602928509905254,0.500430663221361,581,"97",1161,"Steinschleuder/Stanschleuder"
"ID1266","ID1266",1266,1504,532,14,732,5,3,1,78,3,24,0.519337016574586,0.183701657458564,0.00483425414364641,0.252762430939227,0.00172651933701657,0.00103591160220994,0.000345303867403315,0.0269337016574586,0.00103591160220994,0.00828729281767956,0.519337016574586,1504,"97",2896,"Steinschleuder/Stanschleuder"
"ID1267","ID1267",1267,1318,525,7,746,4,1,1,75,1,24,0.487786824574389,0.194300518134715,0.00259067357512953,0.276091783863805,0.00148038490007402,0.000370096225018505,0.000370096225018505,0.0277572168763879,0.000370096225018505,0.00888230940044412,0.487786824574389,1318,"97",2702,"Steinschleuder/Stanschleuder"
"ID1268","ID1268",1268,531,249,3,370,9,2,3,38,1,6,0.438118811881188,0.205445544554455,0.00247524752475248,0.305280528052805,0.00742574257425743,0.00165016501650165,0.00247524752475248,0.0313531353135314,0.000825082508250825,0.00495049504950495,0.438118811881188,531,"97",1212,"Steinschleuder/Stanschleuder"
"ID1269","ID1269",1269,472,187,2,264,6,2,0,33,1,6,0.485097636176773,0.192189105858171,0.00205549845837616,0.271325796505653,0.00616649537512847,0.00205549845837616,0,0.0339157245632066,0.00102774922918808,0.00616649537512847,0.485097636176773,472,"97",973,"Steinschleuder/Stanschleuder"
"ID1270","ID1270",1270,219,98,1,98,3,2,0,14,0,1,0.502293577981651,0.224770642201835,0.00229357798165138,0.224770642201835,0.00688073394495413,0.00458715596330275,0,0.0321100917431193,0,0.00229357798165138,0.502293577981651,219,"97",436,"Steinschleuder/Stanschleuder"
"ID1271","ID1271",1271,60,25,0,25,1,0,1,17,0,0,0.465116279069767,0.193798449612403,0,0.193798449612403,0.00775193798449612,0,0.00775193798449612,0.131782945736434,0,0,0.465116279069767,60,"97",129,"Steinschleuder/Stanschleuder"
"ID1272","ID1272",1272,127,63,0,37,5,1,0,12,0,2,0.51417004048583,0.255060728744939,0,0.149797570850202,0.0202429149797571,0.00404858299595142,0,0.048582995951417,0,0.00809716599190283,0.51417004048583,127,"97",247,"Steinschleuder/Stanschleuder"
"ID1273","ID1273",1273,85,45,0,27,1,0,0,2,0,2,0.524691358024691,0.277777777777778,0,0.166666666666667,0.00617283950617284,0,0,0.0123456790123457,0,0.0123456790123457,0.524691358024691,85,"97",162,"Steinschleuder/Stanschleuder"
"ID1274","ID1274",1274,138,42,2,28,1,2,0,10,1,0,0.616071428571429,0.1875,0.00892857142857143,0.125,0.00446428571428571,0.00892857142857143,0,0.0446428571428571,0.00446428571428571,0,0.616071428571429,138,"97",224,"Steinschleuder/Stanschleuder"
"ID1275","ID1275",1275,151,65,0,28,0,7,0,5,0,0,0.58984375,0.25390625,0,0.109375,0,0.02734375,0,0.01953125,0,0,0.58984375,151,"97",256,"Steinschleuder/Stanschleuder"
"ID1276","ID1276",1276,555,253,2,73,5,31,0,18,0,4,0.589798087141339,0.268862911795962,0.00212539851222104,0.077577045696068,0.0053134962805526,0.0329436769394261,0,0.0191285866099894,0,0.00425079702444208,0.589798087141339,555,"97",941,"Steinschleuder/Stanschleuder"
"ID1277","ID1277",1277,74,46,0,9,3,22,1,5,0,1,0.459627329192547,0.285714285714286,0,0.0559006211180124,0.0186335403726708,0.136645962732919,0.0062111801242236,0.031055900621118,0,0.0062111801242236,0.459627329192547,74,"97",161,"Steinschleuder/Stanschleuder"
"ID1278","ID1278",1278,94,60,0,9,5,92,0,3,1,0,0.356060606060606,0.227272727272727,0,0.0340909090909091,0.0189393939393939,0.348484848484849,0,0.0113636363636364,0.00378787878787879,0,0.356060606060606,94,"97",264,"Steinschleuder/Stanschleuder"
"ID1279","ID1279",1279,30,22,0,10,4,64,0,7,0,1,0.217391304347826,0.159420289855072,0,0.072463768115942,0.0289855072463768,0.463768115942029,0,0.0507246376811594,0,0.0072463768115942,0.463768115942029,64,"102",138,"Zwistel"
"ID1280","ID1280",1280,37,29,0,11,5,90,2,3,0,0,0.209039548022599,0.163841807909605,0,0.0621468926553672,0.0282485875706215,0.508474576271186,0.0112994350282486,0.0169491525423729,0,0,0.508474576271186,90,"102",177,"Zwistel"
"ID1281","ID1281",1281,44,26,0,13,3,102,0,0,0,1,0.232804232804233,0.137566137566138,0,0.0687830687830688,0.0158730158730159,0.53968253968254,0,0,0,0.00529100529100529,0.53968253968254,102,"102",189,"Zwistel"
"ID1282","ID1282",1282,34,13,0,5,6,71,0,0,0,2,0.259541984732824,0.099236641221374,0,0.0381679389312977,0.0458015267175573,0.541984732824427,0,0,0,0.0152671755725191,0.541984732824427,71,"102",131,"Zwistel"
"ID1283","ID1283",1283,79,26,0,20,11,218,1,5,0,0,0.219444444444444,0.0722222222222222,0,0.0555555555555556,0.0305555555555556,0.605555555555556,0.00277777777777778,0.0138888888888889,0,0,0.605555555555556,218,"102",360,"Zwistel"
"ID1284","ID1284",1284,44,20,0,18,8,120,0,1,0,0,0.208530805687204,0.0947867298578199,0,0.0853080568720379,0.037914691943128,0.568720379146919,0,0.004739336492891,0,0,0.568720379146919,120,"102",211,"Zwistel"
"ID1285","ID1285",1285,28,8,0,10,13,66,0,2,0,1,0.21875,0.0625,0,0.078125,0.1015625,0.515625,0,0.015625,0,0.0078125,0.515625,66,"102",128,"Zwistel"
"ID1286","ID1286",1286,45,15,0,7,65,25,0,1,0,0,0.284810126582278,0.0949367088607595,0,0.0443037974683544,0.411392405063291,0.158227848101266,0,0.00632911392405063,0,0,0.411392405063291,65,"101",158,"Zwiesel"
"ID1287","ID1287",1287,128,52,0,25,269,50,0,2,1,1,0.242424242424242,0.0984848484848485,0,0.0473484848484848,0.509469696969697,0.0946969696969697,0,0.00378787878787879,0.00189393939393939,0.00189393939393939,0.509469696969697,269,"101",528,"Zwiesel"
"ID1288","ID1288",1288,25,20,1,3,121,16,0,1,0,0,0.133689839572193,0.106951871657754,0.0053475935828877,0.0160427807486631,0.647058823529412,0.0855614973262032,0,0.0053475935828877,0,0,0.647058823529412,121,"101",187,"Zwiesel"
"ID1289","ID1289",1289,4,4,0,3,0,0,0,11,0,0,0.181818181818182,0.181818181818182,0,0.136363636363636,0,0,0,0.5,0,0,0.5,11,"104",22,"Fletsch(e) / Flitsch(e)"
"ID1290","ID1290",1290,44,23,0,6,0,0,0,74,0,0,0.299319727891156,0.156462585034014,0,0.0408163265306122,0,0,0,0.503401360544218,0,0,0.503401360544218,74,"104",147,"Fletsch(e) / Flitsch(e)"
"ID1291","ID1291",1291,29,11,0,5,0,0,0,38,0,0,0.349397590361446,0.132530120481928,0,0.0602409638554217,0,0,0,0.457831325301205,0,0,0.457831325301205,38,"104",83,"Fletsch(e) / Flitsch(e)"
"ID1292","ID1292",1292,52,27,0,3,0,0,0,69,0,1,0.342105263157895,0.177631578947368,0,0.0197368421052632,0,0,0,0.453947368421053,0,0.00657894736842105,0.453947368421053,69,"104",152,"Fletsch(e) / Flitsch(e)"
"ID1293","ID1293",1293,63,15,0,16,0,0,0,70,0,0,0.384146341463415,0.0914634146341463,0,0.0975609756097561,0,0,0,0.426829268292683,0,0,0.426829268292683,70,"104",164,"Fletsch(e) / Flitsch(e)"
"ID1294","ID1294",1294,37,13,1,21,1,0,0,28,0,0,0.366336633663366,0.128712871287129,0.0099009900990099,0.207920792079208,0.0099009900990099,0,0,0.277227722772277,0,0,0.366336633663366,37,"97",101,"Steinschleuder/Stanschleuder"
"ID1295","ID1295",1295,57,12,0,32,0,0,0,71,0,0,0.331395348837209,0.0697674418604651,0,0.186046511627907,0,0,0,0.412790697674419,0,0,0.412790697674419,71,"104",172,"Fletsch(e) / Flitsch(e)"
"ID1296","ID1296",1296,50,22,0,23,0,0,0,49,1,0,0.344827586206897,0.151724137931034,0,0.158620689655172,0,0,0,0.337931034482759,0.00689655172413793,0,0.344827586206897,50,"97",145,"Steinschleuder/Stanschleuder"
"ID1297","ID1297",1297,101,30,0,26,1,0,1,56,0,0,0.469767441860465,0.13953488372093,0,0.12093023255814,0.00465116279069767,0,0.00465116279069767,0.26046511627907,0,0,0.469767441860465,101,"97",215,"Steinschleuder/Stanschleuder"
"ID1298","ID1298",1298,72,26,0,24,0,0,0,41,0,2,0.436363636363636,0.157575757575758,0,0.145454545454545,0,0,0,0.248484848484848,0,0.0121212121212121,0.436363636363636,72,"97",165,"Steinschleuder/Stanschleuder"
"ID1299","ID1299",1299,72,27,0,13,1,0,0,14,0,0,0.566929133858268,0.21259842519685,0,0.102362204724409,0.0078740157480315,0,0,0.110236220472441,0,0,0.566929133858268,72,"97",127,"Steinschleuder/Stanschleuder"
"ID1300","ID1300",1300,72,27,0,28,0,0,0,19,0,0,0.493150684931507,0.184931506849315,0,0.191780821917808,0,0,0,0.13013698630137,0,0,0.493150684931507,72,"97",146,"Steinschleuder/Stanschleuder"
"ID1301","ID1301",1301,228,88,0,93,0,0,0,29,1,0,0.519362186788155,0.200455580865604,0,0.211845102505695,0,0,0,0.0660592255125285,0.00227790432801822,0,0.519362186788155,228,"97",439,"Steinschleuder/Stanschleuder"
"ID1302","ID1302",1302,229,95,0,117,0,0,0,26,1,4,0.485169491525424,0.201271186440678,0,0.247881355932203,0,0,0,0.0550847457627119,0.00211864406779661,0.00847457627118644,0.485169491525424,229,"97",472,"Steinschleuder/Stanschleuder"
"ID1303","ID1303",1303,596,204,5,250,3,0,1,42,2,7,0.536936936936937,0.183783783783784,0.0045045045045045,0.225225225225225,0.0027027027027027,0,0.000900900900900901,0.0378378378378378,0.0018018018018018,0.00630630630630631,0.536936936936937,596,"97",1110,"Steinschleuder/Stanschleuder"
"ID1304","ID1304",1304,1619,668,7,824,8,4,5,68,6,31,0.499691358024691,0.206172839506173,0.00216049382716049,0.254320987654321,0.00246913580246914,0.00123456790123457,0.00154320987654321,0.0209876543209877,0.00185185185185185,0.0095679012345679,0.499691358024691,1619,"97",3240,"Steinschleuder/Stanschleuder"
"ID1305","ID1305",1305,474,230,0,402,1,2,3,25,1,12,0.412173913043478,0.2,0,0.349565217391304,0.000869565217391304,0.00173913043478261,0.00260869565217391,0.0217391304347826,0.000869565217391304,0.0104347826086957,0.412173913043478,474,"97",1150,"Steinschleuder/Stanschleuder"
"ID1306","ID1306",1306,229,120,4,184,1,1,2,16,0,7,0.406028368794326,0.212765957446809,0.00709219858156028,0.326241134751773,0.00177304964539007,0.00177304964539007,0.00354609929078014,0.0283687943262411,0,0.0124113475177305,0.406028368794326,229,"97",564,"Steinschleuder/Stanschleuder"
"ID1307","ID1307",1307,221,90,1,240,7,3,0,9,0,3,0.385017421602787,0.156794425087108,0.00174216027874564,0.418118466898955,0.0121951219512195,0.00522648083623693,0,0.0156794425087108,0,0.00522648083623693,0.418118466898955,240,"100",574,"Zwille"
"ID1308","ID1308",1308,88,37,0,77,4,1,0,3,0,1,0.417061611374408,0.175355450236967,0,0.364928909952607,0.018957345971564,0.004739336492891,0,0.014218009478673,0,0.004739336492891,0.417061611374408,88,"97",211,"Steinschleuder/Stanschleuder"
"ID1309","ID1309",1309,38,15,0,40,0,1,1,7,0,0,0.372549019607843,0.147058823529412,0,0.392156862745098,0,0.00980392156862745,0.00980392156862745,0.0686274509803922,0,0,0.392156862745098,40,"100",102,"Zwille"
"ID1310","ID1310",1310,44,30,0,6,0,1,1,3,0,0,0.517647058823529,0.352941176470588,0,0.0705882352941176,0,0.0117647058823529,0.0117647058823529,0.0352941176470588,0,0,0.517647058823529,44,"97",85,"Steinschleuder/Stanschleuder"
"ID1311","ID1311",1311,57,31,2,15,0,2,0,2,0,0,0.522935779816514,0.284403669724771,0.018348623853211,0.137614678899083,0,0.018348623853211,0,0.018348623853211,0,0,0.522935779816514,57,"97",109,"Steinschleuder/Stanschleuder"
"ID1312","ID1312",1312,159,71,1,37,1,4,0,12,1,0,0.555944055944056,0.248251748251748,0.0034965034965035,0.129370629370629,0.0034965034965035,0.013986013986014,0,0.041958041958042,0.0034965034965035,0,0.555944055944056,159,"97",286,"Steinschleuder/Stanschleuder"
"ID1313","ID1313",1313,134,75,2,20,3,10,0,5,1,1,0.533864541832669,0.298804780876494,0.00796812749003984,0.0796812749003984,0.0119521912350598,0.0398406374501992,0,0.0199203187250996,0.00398406374501992,0.00398406374501992,0.533864541832669,134,"97",251,"Steinschleuder/Stanschleuder"
"ID1314","ID1314",1314,67,35,0,6,1,1,0,3,0,0,0.592920353982301,0.309734513274336,0,0.0530973451327434,0.00884955752212389,0.00884955752212389,0,0.0265486725663717,0,0,0.592920353982301,67,"97",113,"Steinschleuder/Stanschleuder"
"ID1315","ID1315",1315,57,19,1,6,2,4,1,2,0,1,0.612903225806452,0.204301075268817,0.010752688172043,0.0645161290322581,0.021505376344086,0.043010752688172,0.010752688172043,0.021505376344086,0,0.010752688172043,0.612903225806452,57,"97",93,"Steinschleuder/Stanschleuder"
"ID1316","ID1316",1316,20,6,0,9,0,21,0,0,0,1,0.350877192982456,0.105263157894737,0,0.157894736842105,0,0.368421052631579,0,0,0,0.0175438596491228,0.368421052631579,21,"102",57,"Zwistel"
"ID1317","ID1317",1317,24,10,1,18,4,58,0,4,1,0,0.2,0.0833333333333333,0.00833333333333333,0.15,0.0333333333333333,0.483333333333333,0,0.0333333333333333,0.00833333333333333,0,0.483333333333333,58,"102",120,"Zwistel"
"ID1318","ID1318",1318,148,75,0,94,12,272,0,9,0,5,0.240650406504065,0.121951219512195,0,0.152845528455285,0.0195121951219512,0.442276422764228,0,0.0146341463414634,0,0.00813008130081301,0.442276422764228,272,"102",615,"Zwistel"
"ID1319","ID1319",1319,34,22,0,19,5,98,1,4,1,3,0.181818181818182,0.117647058823529,0,0.101604278074866,0.0267379679144385,0.524064171122995,0.0053475935828877,0.0213903743315508,0.0053475935828877,0.0160427807486631,0.524064171122995,98,"102",187,"Zwistel"
"ID1320","ID1320",1320,113,35,0,26,27,224,0,2,1,3,0.262180974477958,0.0812064965197216,0,0.0603248259860789,0.0626450116009281,0.519721577726218,0,0.00464037122969838,0.00232018561484919,0.00696055684454756,0.519721577726218,224,"102",431,"Zwistel"
"ID1321","ID1321",1321,48,29,0,12,11,136,0,2,0,0,0.201680672268908,0.121848739495798,0,0.0504201680672269,0.046218487394958,0.571428571428571,0,0.00840336134453781,0,0,0.571428571428571,136,"102",238,"Zwistel"
"ID1322","ID1322",1322,46,17,0,12,14,41,0,2,1,0,0.345864661654135,0.12781954887218,0,0.0902255639097744,0.105263157894737,0.308270676691729,0,0.0150375939849624,0.0075187969924812,0,0.345864661654135,46,"97",133,"Steinschleuder/Stanschleuder"
"ID1323","ID1323",1323,71,31,1,11,54,49,1,1,0,2,0.321266968325792,0.14027149321267,0.00452488687782805,0.0497737556561086,0.244343891402715,0.221719457013575,0.00452488687782805,0.00452488687782805,0,0.00904977375565611,0.321266968325792,71,"97",221,"Steinschleuder/Stanschleuder"
"ID1324","ID1324",1324,84,28,0,15,110,11,0,4,1,1,0.330708661417323,0.110236220472441,0,0.0590551181102362,0.433070866141732,0.0433070866141732,0,0.015748031496063,0.00393700787401575,0.00393700787401575,0.433070866141732,110,"101",254,"Zwiesel"
"ID1325","ID1325",1325,67,26,0,16,42,1,0,1,0,0,0.437908496732026,0.169934640522876,0,0.104575163398693,0.274509803921569,0.0065359477124183,0,0.0065359477124183,0,0,0.437908496732026,67,"97",153,"Steinschleuder/Stanschleuder"
"ID1326","ID1326",1326,16,7,0,11,8,1,0,1,0,3,0.340425531914894,0.148936170212766,0,0.234042553191489,0.170212765957447,0.0212765957446809,0,0.0212765957446809,0,0.0638297872340425,0.340425531914894,16,"97",47,"Steinschleuder/Stanschleuder"
"ID1327","ID1327",1327,23,10,0,8,0,0,0,19,0,0,0.383333333333333,0.166666666666667,0,0.133333333333333,0,0,0,0.316666666666667,0,0,0.383333333333333,23,"97",60,"Steinschleuder/Stanschleuder"
"ID1328","ID1328",1328,48,20,0,3,0,0,0,29,0,1,0.475247524752475,0.198019801980198,0,0.0297029702970297,0,0,0,0.287128712871287,0,0.0099009900990099,0.475247524752475,48,"97",101,"Steinschleuder/Stanschleuder"
"ID1329","ID1329",1329,17,12,0,11,1,0,0,23,1,0,0.261538461538462,0.184615384615385,0,0.169230769230769,0.0153846153846154,0,0,0.353846153846154,0.0153846153846154,0,0.353846153846154,23,"104",65,"Fletsch(e) / Flitsch(e)"
"ID1330","ID1330",1330,30,20,0,12,1,0,0,19,0,0,0.365853658536585,0.24390243902439,0,0.146341463414634,0.0121951219512195,0,0,0.231707317073171,0,0,0.365853658536585,30,"97",82,"Steinschleuder/Stanschleuder"
"ID1331","ID1331",1331,46,26,1,20,0,0,0,45,0,2,0.328571428571429,0.185714285714286,0.00714285714285714,0.142857142857143,0,0,0,0.321428571428571,0,0.0142857142857143,0.328571428571429,46,"97",140,"Steinschleuder/Stanschleuder"
"ID1332","ID1332",1332,131,70,0,44,0,0,0,83,0,1,0.398176291793313,0.212765957446809,0,0.133738601823708,0,0,0,0.252279635258359,0,0.00303951367781155,0.398176291793313,131,"97",329,"Steinschleuder/Stanschleuder"
"ID1333","ID1333",1333,210,89,0,61,0,0,0,71,1,0,0.486111111111111,0.206018518518519,0,0.141203703703704,0,0,0,0.164351851851852,0.00231481481481481,0,0.486111111111111,210,"97",432,"Steinschleuder/Stanschleuder"
"ID1334","ID1334",1334,616,237,2,220,0,0,1,159,0,4,0.497175141242938,0.191283292978208,0.00161420500403551,0.177562550443906,0,0,0.000807102502017756,0.128329297820823,0,0.00322841000807102,0.497175141242938,616,"97",1239,"Steinschleuder/Stanschleuder"
"ID1335","ID1335",1335,101,31,0,38,0,0,1,35,0,4,0.480952380952381,0.147619047619048,0,0.180952380952381,0,0,0.00476190476190476,0.166666666666667,0,0.019047619047619,0.480952380952381,101,"97",210,"Steinschleuder/Stanschleuder"
"ID1336","ID1336",1336,89,25,0,34,0,0,0,17,0,1,0.536144578313253,0.150602409638554,0,0.204819277108434,0,0,0,0.102409638554217,0,0.00602409638554217,0.536144578313253,89,"97",166,"Steinschleuder/Stanschleuder"
"ID1337","ID1337",1337,336,113,1,102,0,0,0,30,1,4,0.572402044293015,0.192504258943782,0.00170357751277683,0.173764906303237,0,0,0,0.0511073253833049,0.00170357751277683,0.00681431005110733,0.572402044293015,336,"97",587,"Steinschleuder/Stanschleuder"
"ID1338","ID1338",1338,149,76,1,47,1,0,0,12,0,6,0.51027397260274,0.26027397260274,0.00342465753424658,0.160958904109589,0.00342465753424658,0,0,0.0410958904109589,0,0.0205479452054795,0.51027397260274,149,"97",292,"Steinschleuder/Stanschleuder"
"ID1339","ID1339",1339,117,32,0,41,1,0,0,9,0,1,0.582089552238806,0.159203980099502,0,0.203980099502488,0.00497512437810945,0,0,0.0447761194029851,0,0.00497512437810945,0.582089552238806,117,"97",201,"Steinschleuder/Stanschleuder"
"ID1340","ID1340",1340,224,99,2,121,1,1,1,9,0,3,0.48590021691974,0.214750542299349,0.00433839479392625,0.262472885032538,0.00216919739696312,0.00216919739696312,0.00216919739696312,0.0195227765726681,0,0.00650759219088937,0.48590021691974,224,"97",461,"Steinschleuder/Stanschleuder"
"ID1341","ID1341",1341,438,184,1,265,0,3,0,36,0,14,0.465462274176408,0.195536663124336,0.00106269925611052,0.281615302869288,0,0.00318809776833156,0,0.0382571732199787,0,0.0148777895855473,0.465462274176408,438,"97",941,"Steinschleuder/Stanschleuder"
"ID1342","ID1342",1342,120,61,0,105,0,2,1,14,0,1,0.394736842105263,0.200657894736842,0,0.345394736842105,0,0.00657894736842105,0.00328947368421053,0.0460526315789474,0,0.00328947368421053,0.394736842105263,120,"97",304,"Steinschleuder/Stanschleuder"
"ID1343","ID1343",1343,101,49,0,88,2,1,0,6,0,3,0.404,0.196,0,0.352,0.008,0.004,0,0.024,0,0.012,0.404,101,"97",250,"Steinschleuder/Stanschleuder"
"ID1344","ID1344",1344,65,29,1,65,1,0,2,8,1,2,0.373563218390805,0.166666666666667,0.00574712643678161,0.373563218390805,0.00574712643678161,0,0.0114942528735632,0.0459770114942529,0.00574712643678161,0.0114942528735632,0.373563218390805,65,"97",174,"Steinschleuder/Stanschleuder"
"ID1345","ID1345",1345,83,26,0,52,1,0,1,6,0,4,0.479768786127168,0.15028901734104,0,0.300578034682081,0.00578034682080925,0,0.00578034682080925,0.0346820809248555,0,0.023121387283237,0.479768786127168,83,"97",173,"Steinschleuder/Stanschleuder"
"ID1346","ID1346",1346,44,30,1,62,0,1,0,3,0,1,0.309859154929577,0.211267605633803,0.00704225352112676,0.436619718309859,0,0.00704225352112676,0,0.0211267605633803,0,0.00704225352112676,0.436619718309859,62,"100",142,"Zwille"
"ID1347","ID1347",1347,64,12,0,28,0,1,0,4,0,0,0.587155963302752,0.110091743119266,0,0.256880733944954,0,0.00917431192660551,0,0.036697247706422,0,0,0.587155963302752,64,"97",109,"Steinschleuder/Stanschleuder"
"ID1348","ID1348",1348,46,16,0,15,0,0,0,7,0,0,0.547619047619048,0.19047619047619,0,0.178571428571429,0,0,0,0.0833333333333333,0,0,0.547619047619048,46,"97",84,"Steinschleuder/Stanschleuder"
"ID1349","ID1349",1349,36,19,0,10,2,2,0,6,2,0,0.467532467532468,0.246753246753247,0,0.12987012987013,0.025974025974026,0.025974025974026,0,0.0779220779220779,0.025974025974026,0,0.467532467532468,36,"97",77,"Steinschleuder/Stanschleuder"
"ID1350","ID1350",1350,201,55,1,40,1,5,1,11,1,1,0.634069400630915,0.173501577287066,0.00315457413249211,0.126182965299685,0.00315457413249211,0.0157728706624606,0.00315457413249211,0.0347003154574132,0.00315457413249211,0.00315457413249211,0.634069400630915,201,"97",317,"Steinschleuder/Stanschleuder"
"ID1351","ID1351",1351,56,29,0,9,2,2,0,5,0,1,0.538461538461538,0.278846153846154,0,0.0865384615384615,0.0192307692307692,0.0192307692307692,0,0.0480769230769231,0,0.00961538461538462,0.538461538461538,56,"97",104,"Steinschleuder/Stanschleuder"
"ID1352","ID1352",1352,21,6,0,20,0,10,0,0,0,4,0.344262295081967,0.0983606557377049,0,0.327868852459016,0,0.163934426229508,0,0,0,0.0655737704918033,0.344262295081967,21,"97",61,"Steinschleuder/Stanschleuder"
"ID1353","ID1353",1353,29,18,0,27,6,47,0,4,1,0,0.21969696969697,0.136363636363636,0,0.204545454545455,0.0454545454545455,0.356060606060606,0,0.0303030303030303,0.00757575757575758,0,0.356060606060606,47,"102",132,"Zwistel"
"ID1354","ID1354",1354,87,52,0,71,12,167,0,4,2,3,0.218592964824121,0.130653266331658,0,0.178391959798995,0.0301507537688442,0.419597989949749,0,0.0100502512562814,0.0050251256281407,0.00753768844221105,0.419597989949749,167,"102",398,"Zwistel"
"ID1355","ID1355",1355,47,28,0,42,10,170,0,3,0,5,0.154098360655738,0.0918032786885246,0,0.137704918032787,0.0327868852459016,0.557377049180328,0,0.00983606557377049,0,0.0163934426229508,0.557377049180328,170,"102",305,"Zwistel"
"ID1356","ID1356",1356,36,17,1,20,9,121,0,3,1,2,0.171428571428571,0.080952380952381,0.00476190476190476,0.0952380952380952,0.0428571428571429,0.576190476190476,0,0.0142857142857143,0.00476190476190476,0.00952380952380952,0.576190476190476,121,"102",210,"Zwistel"
"ID1357","ID1357",1357,23,8,0,4,15,38,0,1,0,1,0.255555555555556,0.0888888888888889,0,0.0444444444444444,0.166666666666667,0.422222222222222,0,0.0111111111111111,0,0.0111111111111111,0.422222222222222,38,"102",90,"Zwistel"
"ID1358","ID1358",1358,52,13,0,8,24,30,0,2,0,4,0.390977443609023,0.0977443609022556,0,0.0601503759398496,0.180451127819549,0.225563909774436,0,0.0150375939849624,0,0.0300751879699248,0.390977443609023,52,"97",133,"Steinschleuder/Stanschleuder"
"ID1359","ID1359",1359,127,41,0,24,59,14,0,1,0,1,0.47565543071161,0.153558052434457,0,0.0898876404494382,0.220973782771536,0.052434456928839,0,0.00374531835205993,0,0.00374531835205993,0.47565543071161,127,"97",267,"Steinschleuder/Stanschleuder"
"ID1360","ID1360",1360,345,109,1,79,218,21,5,17,2,4,0.430711610486891,0.136079900124844,0.00124843945068664,0.0986267166042447,0.272159800249688,0.0262172284644195,0.00624219725343321,0.0212234706616729,0.00249687890137328,0.00499375780274657,0.430711610486891,345,"97",801,"Steinschleuder/Stanschleuder"
"ID1361","ID1361",1361,45,10,0,12,38,2,0,3,2,7,0.378151260504202,0.0840336134453782,0,0.100840336134454,0.319327731092437,0.0168067226890756,0,0.0252100840336134,0.0168067226890756,0.0588235294117647,0.378151260504202,45,"97",119,"Steinschleuder/Stanschleuder"
"ID1362","ID1362",1362,45,19,0,36,21,1,0,4,0,15,0.319148936170213,0.134751773049645,0,0.25531914893617,0.148936170212766,0.00709219858156028,0,0.0283687943262411,0,0.106382978723404,0.319148936170213,45,"97",141,"Steinschleuder/Stanschleuder"
"ID1363","ID1363",1363,23,15,1,62,5,0,0,2,1,15,0.185483870967742,0.120967741935484,0.00806451612903226,0.5,0.0403225806451613,0,0,0.0161290322580645,0.00806451612903226,0.120967741935484,0.5,62,"100",124,"Zwille"
"ID1364","ID1364",1364,28,7,0,12,0,0,0,13,0,0,0.466666666666667,0.116666666666667,0,0.2,0,0,0,0.216666666666667,0,0,0.466666666666667,28,"97",60,"Steinschleuder/Stanschleuder"
"ID1365","ID1365",1365,60,26,0,16,0,0,0,33,0,0,0.444444444444444,0.192592592592593,0,0.118518518518519,0,0,0,0.244444444444444,0,0,0.444444444444444,60,"97",135,"Steinschleuder/Stanschleuder"
"ID1366","ID1366",1366,42,22,0,15,0,1,0,27,0,0,0.392523364485981,0.205607476635514,0,0.14018691588785,0,0.00934579439252336,0,0.252336448598131,0,0,0.392523364485981,42,"97",107,"Steinschleuder/Stanschleuder"
"ID1367","ID1367",1367,18,15,0,11,0,0,0,20,0,0,0.28125,0.234375,0,0.171875,0,0,0,0.3125,0,0,0.3125,20,"104",64,"Fletsch(e) / Flitsch(e)"
"ID1368","ID1368",1368,114,37,0,28,0,0,0,37,1,2,0.520547945205479,0.168949771689498,0,0.127853881278539,0,0,0,0.168949771689498,0.0045662100456621,0.0091324200913242,0.520547945205479,114,"97",219,"Steinschleuder/Stanschleuder"
"ID1369","ID1369",1369,163,52,0,58,0,1,0,61,0,1,0.485119047619048,0.154761904761905,0,0.172619047619048,0,0.00297619047619048,0,0.181547619047619,0,0.00297619047619048,0.485119047619048,163,"97",336,"Steinschleuder/Stanschleuder"
"ID1370","ID1370",1370,171,88,0,96,0,0,0,88,0,2,0.384269662921348,0.197752808988764,0,0.215730337078652,0,0,0,0.197752808988764,0,0.00449438202247191,0.384269662921348,171,"97",445,"Steinschleuder/Stanschleuder"
"ID1371","ID1371",1371,331,106,2,138,2,0,0,99,1,6,0.483211678832117,0.154744525547445,0.00291970802919708,0.201459854014599,0.00291970802919708,0,0,0.144525547445255,0.00145985401459854,0.00875912408759124,0.483211678832117,331,"97",685,"Steinschleuder/Stanschleuder"
"ID1372","ID1372",1372,110,41,0,64,0,0,0,43,0,1,0.424710424710425,0.158301158301158,0,0.247104247104247,0,0,0,0.166023166023166,0,0.00386100386100386,0.424710424710425,110,"97",259,"Steinschleuder/Stanschleuder"
