"id","hexID","X73","X74","X75","X76","X77","X78","X79","X81","X82","rel_73","rel_74","rel_75","rel_76","rel_77","rel_78","rel_79","rel_81","rel_82","relMax","absMax","maxLevel","total","antwort"
"ID163","ID163",163,1,0,23,0,19,0,0,1,0,0.0227272727272727,0,0.522727272727273,0,0.431818181818182,0,0,0.0227272727272727,0,0.522727272727273,23,"75",44,"Schlapfen/Schlappen"
"ID164","ID164",164,1,0,24,0,27,0,0,1,0,0.0188679245283019,0,0.452830188679245,0,0.509433962264151,0,0,0.0188679245283019,0,0.509433962264151,27,"77",53,"Patschen"
"ID165","ID165",165,7,4,115,1,151,0,0,1,0,0.025089605734767,0.014336917562724,0.412186379928315,0.003584229390681,0.541218637992832,0,0,0.003584229390681,0,0.541218637992832,151,"77",279,"Patschen"
"ID166","ID166",166,1,2,59,1,53,0,0,2,0,0.00847457627118644,0.0169491525423729,0.5,0.00847457627118644,0.449152542372881,0,0,0.0169491525423729,0,0.5,59,"75",118,"Schlapfen/Schlappen"
"ID167","ID167",167,2,0,24,0,39,0,0,0,0,0.0307692307692308,0,0.369230769230769,0,0.6,0,0,0,0,0.6,39,"77",65,"Patschen"
"ID168","ID168",168,3,1,49,1,42,0,0,1,0,0.0309278350515464,0.0103092783505155,0.505154639175258,0.0103092783505155,0.43298969072165,0,0,0.0103092783505155,0,0.505154639175258,49,"75",97,"Schlapfen/Schlappen"
"ID169","ID169",169,2,0,31,0,15,1,0,1,0,0.04,0,0.62,0,0.3,0.02,0,0.02,0,0.62,31,"75",50,"Schlapfen/Schlappen"
"ID170","ID170",170,2,1,80,0,104,1,0,1,0,0.0105820105820106,0.00529100529100529,0.423280423280423,0,0.55026455026455,0.00529100529100529,0,0.00529100529100529,0,0.55026455026455,104,"77",189,"Patschen"
"ID171","ID171",171,1,0,17,0,19,0,0,0,0,0.027027027027027,0,0.459459459459459,0,0.513513513513513,0,0,0,0,0.513513513513513,19,"77",37,"Patschen"
"ID172","ID172",172,1,0,16,0,18,0,0,1,0,0.0277777777777778,0,0.444444444444444,0,0.5,0,0,0.0277777777777778,0,0.5,18,"77",36,"Patschen"
"ID173","ID173",173,3,0,77,0,83,0,0,1,0,0.0182926829268293,0,0.469512195121951,0,0.50609756097561,0,0,0.00609756097560976,0,0.50609756097561,83,"77",164,"Patschen"
"ID174","ID174",174,0,0,12,0,9,0,0,0,0,0,0,0.571428571428571,0,0.428571428571429,0,0,0,0,0.571428571428571,12,"75",21,"Schlapfen/Schlappen"
"ID175","ID175",175,6,1,48,0,67,1,0,0,0,0.0487804878048781,0.00813008130081301,0.390243902439024,0,0.544715447154472,0.00813008130081301,0,0,0,0.544715447154472,67,"77",123,"Patschen"
"ID176","ID176",176,2,1,35,0,35,0,0,0,0,0.0273972602739726,0.0136986301369863,0.479452054794521,0,0.479452054794521,0,0,0,0,0.479452054794521,35,"75",73,"Schlapfen/Schlappen"
"ID177","ID177",177,2,1,87,0,87,0,0,4,0,0.0110497237569061,0.00552486187845304,0.480662983425414,0,0.480662983425414,0,0,0.0220994475138122,0,0.480662983425414,87,"75",181,"Schlapfen/Schlappen"
"ID178","ID178",178,2,0,13,0,15,0,0,1,0,0.0645161290322581,0,0.419354838709677,0,0.483870967741935,0,0,0.032258064516129,0,0.483870967741935,15,"77",31,"Patschen"
"ID179","ID179",179,1,0,13,0,15,0,0,2,0,0.032258064516129,0,0.419354838709677,0,0.483870967741935,0,0,0.0645161290322581,0,0.483870967741935,15,"77",31,"Patschen"
"ID180","ID180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID181","ID181",181,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"73",1,"Latschen"
"ID182","ID182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID183","ID183",183,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,3,"78",3,"Finken"
"ID184","ID184",184,5,3,3,0,0,103,0,0,0,0.043859649122807,0.0263157894736842,0.0263157894736842,0,0,0.903508771929825,0,0,0,0.903508771929825,103,"78",114,"Finken"
"ID185","ID185",185,15,9,3,0,1,293,0,3,0,0.0462962962962963,0.0277777777777778,0.00925925925925926,0,0.00308641975308642,0.904320987654321,0,0.00925925925925926,0,0.904320987654321,293,"78",324,"Finken"
"ID186","ID186",186,71,65,25,0,2,1842,9,6,1,0.0351311232063335,0.0321622958931222,0.012370113805047,0,0.000989609104403761,0.911429985155863,0.00445324096981692,0.00296882731321128,0.00049480455220188,0.911429985155863,1842,"78",2021,"Finken"
"ID187","ID187",187,13,13,6,0,0,251,1,1,1,0.0454545454545455,0.0454545454545455,0.020979020979021,0,0,0.877622377622378,0.0034965034965035,0.0034965034965035,0.0034965034965035,0.877622377622378,251,"78",286,"Finken"
"ID188","ID188",188,7,4,1,2,0,121,1,0,1,0.0510948905109489,0.0291970802919708,0.0072992700729927,0.0145985401459854,0,0.883211678832117,0.0072992700729927,0,0.0072992700729927,0.883211678832117,121,"78",137,"Finken"
"ID189","ID189",189,3,5,1,0,0,55,0,1,0,0.0461538461538462,0.0769230769230769,0.0153846153846154,0,0,0.846153846153846,0,0.0153846153846154,0,0.846153846153846,55,"78",65,"Finken"
"ID190","ID190",190,0,1,2,0,0,35,0,1,0,0,0.0256410256410256,0.0512820512820513,0,0,0.897435897435897,0,0.0256410256410256,0,0.897435897435897,35,"78",39,"Finken"
"ID191","ID191",191,4,1,0,0,0,120,0,3,0,0.03125,0.0078125,0,0,0,0.9375,0,0.0234375,0,0.9375,120,"78",128,"Finken"
"ID192","ID192",192,3,0,1,0,0,43,0,0,0,0.0638297872340425,0,0.0212765957446809,0,0,0.914893617021277,0,0,0,0.914893617021277,43,"78",47,"Finken"
"ID193","ID193",193,4,2,2,0,0,74,0,0,0,0.0487804878048781,0.024390243902439,0.024390243902439,0,0,0.902439024390244,0,0,0,0.902439024390244,74,"78",82,"Finken"
"ID194","ID194",194,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,1,20,"78",20,"Finken"
"ID195","ID195",195,1,3,0,0,0,13,0,0,0,0.0588235294117647,0.176470588235294,0,0,0,0.764705882352941,0,0,0,0.764705882352941,13,"78",17,"Finken"
"ID196","ID196",196,1,1,1,1,0,16,0,1,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0,0.761904761904762,0,0.0476190476190476,0,0.761904761904762,16,"78",21,"Finken"
"ID197","ID197",197,1,2,1,0,1,23,0,0,0,0.0357142857142857,0.0714285714285714,0.0357142857142857,0,0.0357142857142857,0.821428571428571,0,0,0,0.821428571428571,23,"78",28,"Finken"
"ID198","ID198",198,5,16,4,0,1,244,1,1,1,0.0183150183150183,0.0586080586080586,0.0146520146520147,0,0.00366300366300366,0.893772893772894,0.00366300366300366,0.00366300366300366,0.00366300366300366,0.893772893772894,244,"78",273,"Finken"
"ID199","ID199",199,6,4,0,0,0,88,0,0,0,0.0612244897959184,0.0408163265306122,0,0,0,0.897959183673469,0,0,0,0.897959183673469,88,"78",98,"Finken"
"ID200","ID200",200,1,2,0,0,1,22,0,2,0,0.0357142857142857,0.0714285714285714,0,0,0.0357142857142857,0.785714285714286,0,0.0714285714285714,0,0.785714285714286,22,"78",28,"Finken"
"ID201","ID201",201,2,0,0,0,9,11,0,0,1,0.0869565217391304,0,0,0,0.391304347826087,0.478260869565217,0,0,0.0434782608695652,0.478260869565217,11,"78",23,"Finken"
"ID202","ID202",202,0,0,3,0,5,0,0,0,0,0,0,0.375,0,0.625,0,0,0,0,0.625,5,"77",8,"Patschen"
"ID203","ID203",203,0,0,0,0,5,1,0,0,0,0,0,0,0,0.833333333333333,0.166666666666667,0,0,0,0.833333333333333,5,"77",6,"Patschen"
"ID204","ID204",204,1,0,4,0,5,1,1,0,0,0.0833333333333333,0,0.333333333333333,0,0.416666666666667,0.0833333333333333,0.0833333333333333,0,0,0.416666666666667,5,"77",12,"Patschen"
"ID205","ID205",205,3,0,2,0,9,0,0,0,0,0.214285714285714,0,0.142857142857143,0,0.642857142857143,0,0,0,0,0.642857142857143,9,"77",14,"Patschen"
"ID206","ID206",206,0,1,4,0,1,0,0,0,0,0,0.166666666666667,0.666666666666667,0,0.166666666666667,0,0,0,0,0.666666666666667,4,"75",6,"Schlapfen/Schlappen"
"ID207","ID207",207,0,1,4,0,12,1,0,0,1,0,0.0526315789473684,0.210526315789474,0,0.631578947368421,0.0526315789473684,0,0,0.0526315789473684,0.631578947368421,12,"77",19,"Patschen"
"ID208","ID208",208,0,0,1,0,4,0,0,0,0,0,0,0.2,0,0.8,0,0,0,0,0.8,4,"77",5,"Patschen"
"ID209","ID209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID210","ID210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID211","ID211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID212","ID212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID213","ID213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID214","ID214",214,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"73",1,"Latschen"
"ID215","ID215",215,1,0,4,0,11,0,0,0,0,0.0625,0,0.25,0,0.6875,0,0,0,0,0.6875,11,"77",16,"Patschen"
"ID216","ID216",216,1,0,7,0,17,0,0,1,0,0.0384615384615385,0,0.269230769230769,0,0.653846153846154,0,0,0.0384615384615385,0,0.653846153846154,17,"77",26,"Patschen"
"ID217","ID217",217,1,0,14,0,20,0,0,0,0,0.0285714285714286,0,0.4,0,0.571428571428571,0,0,0,0,0.571428571428571,20,"77",35,"Patschen"
"ID218","ID218",218,4,2,73,0,120,0,0,2,0,0.0199004975124378,0.00995024875621891,0.36318407960199,0,0.597014925373134,0,0,0.00995024875621891,0,0.597014925373134,120,"77",201,"Patschen"
"ID219","ID219",219,2,2,11,0,12,0,0,0,0,0.0740740740740741,0.0740740740740741,0.407407407407407,0,0.444444444444444,0,0,0,0,0.444444444444444,12,"77",27,"Patschen"
"ID220","ID220",220,1,0,6,0,10,0,0,0,0,0.0588235294117647,0,0.352941176470588,0,0.588235294117647,0,0,0,0,0.588235294117647,10,"77",17,"Patschen"
"ID221","ID221",221,1,0,11,0,11,1,0,0,0,0.0416666666666667,0,0.458333333333333,0,0.458333333333333,0.0416666666666667,0,0,0,0.458333333333333,11,"75",24,"Schlapfen/Schlappen"
"ID222","ID222",222,0,0,32,1,37,0,0,0,0,0,0,0.457142857142857,0.0142857142857143,0.528571428571429,0,0,0,0,0.528571428571429,37,"77",70,"Patschen"
"ID223","ID223",223,0,0,22,0,21,0,0,0,0,0,0,0.511627906976744,0,0.488372093023256,0,0,0,0,0.511627906976744,22,"75",43,"Schlapfen/Schlappen"
"ID224","ID224",224,0,0,11,0,4,0,0,1,0,0,0,0.6875,0,0.25,0,0,0.0625,0,0.6875,11,"75",16,"Schlapfen/Schlappen"
"ID225","ID225",225,0,0,3,0,13,0,0,0,0,0,0,0.1875,0,0.8125,0,0,0,0,0.8125,13,"77",16,"Patschen"
"ID226","ID226",226,0,0,6,0,10,0,0,0,0,0,0,0.375,0,0.625,0,0,0,0,0.625,10,"77",16,"Patschen"
"ID227","ID227",227,1,0,16,0,11,0,0,1,0,0.0344827586206897,0,0.551724137931034,0,0.379310344827586,0,0,0.0344827586206897,0,0.551724137931034,16,"75",29,"Schlapfen/Schlappen"
"ID228","ID228",228,0,0,32,0,32,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,32,"75",64,"Schlapfen/Schlappen"
"ID229","ID229",229,1,0,5,0,9,1,0,1,0,0.0588235294117647,0,0.294117647058824,0,0.529411764705882,0.0588235294117647,0,0.0588235294117647,0,0.529411764705882,9,"77",17,"Patschen"
"ID230","ID230",230,3,1,50,0,50,0,0,1,0,0.0285714285714286,0.00952380952380952,0.476190476190476,0,0.476190476190476,0,0,0.00952380952380952,0,0.476190476190476,50,"75",105,"Schlapfen/Schlappen"
"ID231","ID231",231,2,1,15,0,22,0,0,0,0,0.05,0.025,0.375,0,0.55,0,0,0,0,0.55,22,"77",40,"Patschen"
"ID232","ID232",232,1,1,10,0,16,0,0,1,0,0.0344827586206897,0.0344827586206897,0.344827586206897,0,0.551724137931034,0,0,0.0344827586206897,0,0.551724137931034,16,"77",29,"Patschen"
"ID233","ID233",233,2,2,26,1,48,0,0,1,0,0.025,0.025,0.325,0.0125,0.6,0,0,0.0125,0,0.6,48,"77",80,"Patschen"
"ID234","ID234",234,7,1,58,0,64,0,0,3,0,0.0526315789473684,0.0075187969924812,0.43609022556391,0,0.481203007518797,0,0,0.0225563909774436,0,0.481203007518797,64,"77",133,"Patschen"
"ID235","ID235",235,2,1,33,0,42,0,0,0,0,0.0256410256410256,0.0128205128205128,0.423076923076923,0,0.538461538461538,0,0,0,0,0.538461538461538,42,"77",78,"Patschen"
"ID236","ID236",236,0,0,23,0,28,0,0,4,0,0,0,0.418181818181818,0,0.509090909090909,0,0,0.0727272727272727,0,0.509090909090909,28,"77",55,"Patschen"
"ID237","ID237",237,2,0,46,0,67,0,0,4,0,0.0168067226890756,0,0.38655462184874,0,0.563025210084034,0,0,0.0336134453781513,0,0.563025210084034,67,"77",119,"Patschen"
"ID238","ID238",238,2,2,35,0,19,0,0,3,0,0.0327868852459016,0.0327868852459016,0.573770491803279,0,0.311475409836066,0,0,0.0491803278688525,0,0.573770491803279,35,"75",61,"Schlapfen/Schlappen"
"ID239","ID239",239,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"74",1,"Pantoffeln"
"ID240","ID240",240,0,2,2,0,0,3,0,0,0,0,0.285714285714286,0.285714285714286,0,0,0.428571428571429,0,0,0,0.428571428571429,3,"78",7,"Finken"
"ID241","ID241",241,2,1,1,0,0,41,0,1,0,0.0434782608695652,0.0217391304347826,0.0217391304347826,0,0,0.891304347826087,0,0.0217391304347826,0,0.891304347826087,41,"78",46,"Finken"
"ID242","ID242",242,8,7,4,1,0,271,0,0,0,0.0274914089347079,0.0240549828178694,0.013745704467354,0.00343642611683849,0,0.93127147766323,0,0,0,0.93127147766323,271,"78",291,"Finken"
"ID243","ID243",243,15,16,6,0,1,396,1,0,0,0.0344827586206897,0.0367816091954023,0.0137931034482759,0,0.00229885057471264,0.910344827586207,0.00229885057471264,0,0,0.910344827586207,396,"78",435,"Finken"
"ID244","ID244",244,16,20,12,1,0,422,0,4,0,0.0336842105263158,0.0421052631578947,0.0252631578947368,0.00210526315789474,0,0.888421052631579,0,0.00842105263157895,0,0.888421052631579,422,"78",475,"Finken"
"ID245","ID245",245,7,11,4,0,0,176,1,0,0,0.0351758793969849,0.0552763819095477,0.0201005025125628,0,0,0.884422110552764,0.0050251256281407,0,0,0.884422110552764,176,"78",199,"Finken"
"ID246","ID246",246,3,4,4,0,0,83,0,1,1,0.03125,0.0416666666666667,0.0416666666666667,0,0,0.864583333333333,0,0.0104166666666667,0.0104166666666667,0.864583333333333,83,"78",96,"Finken"
"ID247","ID247",247,3,5,5,0,1,128,0,1,0,0.020979020979021,0.034965034965035,0.034965034965035,0,0.00699300699300699,0.895104895104895,0,0.00699300699300699,0,0.895104895104895,128,"78",143,"Finken"
"ID248","ID248",248,12,15,6,0,1,453,0,4,0,0.0244399185336049,0.0305498981670061,0.0122199592668024,0,0.00203665987780041,0.922606924643585,0,0.00814663951120163,0,0.922606924643585,453,"78",491,"Finken"
"ID249","ID249",249,24,22,10,3,2,674,1,9,0,0.0322147651006711,0.0295302013422819,0.0134228187919463,0.00402684563758389,0.00268456375838926,0.904697986577181,0.00134228187919463,0.0120805369127517,0,0.904697986577181,674,"78",745,"Finken"
"ID250","ID250",250,6,4,0,0,0,144,0,0,1,0.0387096774193548,0.0258064516129032,0,0,0,0.929032258064516,0,0,0.00645161290322581,0.929032258064516,144,"78",155,"Finken"
"ID251","ID251",251,9,4,1,1,0,171,1,0,1,0.0478723404255319,0.0212765957446809,0.00531914893617021,0.00531914893617021,0,0.909574468085106,0.00531914893617021,0,0.00531914893617021,0.909574468085106,171,"78",188,"Finken"
"ID252","ID252",252,2,0,0,0,1,30,0,0,0,0.0606060606060606,0,0,0,0.0303030303030303,0.909090909090909,0,0,0,0.909090909090909,30,"78",33,"Finken"
"ID253","ID253",253,3,6,2,0,0,119,0,0,0,0.0230769230769231,0.0461538461538462,0.0153846153846154,0,0,0.915384615384615,0,0,0,0.915384615384615,119,"78",130,"Finken"
"ID254","ID254",254,1,1,1,0,1,37,1,0,0,0.0238095238095238,0.0238095238095238,0.0238095238095238,0,0.0238095238095238,0.880952380952381,0.0238095238095238,0,0,0.880952380952381,37,"78",42,"Finken"
"ID255","ID255",255,7,2,1,1,2,109,0,1,0,0.0569105691056911,0.016260162601626,0.00813008130081301,0.00813008130081301,0.016260162601626,0.886178861788618,0,0.00813008130081301,0,0.886178861788618,109,"78",123,"Finken"
"ID256","ID256",256,11,7,12,1,8,173,0,5,0,0.0506912442396313,0.032258064516129,0.0552995391705069,0.00460829493087558,0.0368663594470046,0.797235023041475,0,0.0230414746543779,0,0.797235023041475,173,"78",217,"Finken"
"ID257","ID257",257,2,2,6,0,19,15,0,1,0,0.0444444444444444,0.0444444444444444,0.133333333333333,0,0.422222222222222,0.333333333333333,0,0.0222222222222222,0,0.422222222222222,19,"77",45,"Patschen"
"ID258","ID258",258,12,2,29,0,62,5,0,1,0,0.108108108108108,0.018018018018018,0.261261261261261,0,0.558558558558559,0.045045045045045,0,0.00900900900900901,0,0.558558558558559,62,"77",111,"Patschen"
"ID259","ID259",259,2,0,11,0,19,1,0,1,0,0.0588235294117647,0,0.323529411764706,0,0.558823529411765,0.0294117647058824,0,0.0294117647058824,0,0.558823529411765,19,"77",34,"Patschen"
"ID260","ID260",260,0,1,2,1,12,1,0,1,0,0,0.0555555555555556,0.111111111111111,0.0555555555555556,0.666666666666667,0.0555555555555556,0,0.0555555555555556,0,0.666666666666667,12,"77",18,"Patschen"
"ID261","ID261",261,0,1,1,0,13,0,0,0,1,0,0.0625,0.0625,0,0.8125,0,0,0,0.0625,0.8125,13,"77",16,"Patschen"
"ID262","ID262",262,2,0,5,0,27,0,0,0,0,0.0588235294117647,0,0.147058823529412,0,0.794117647058823,0,0,0,0,0.794117647058823,27,"77",34,"Patschen"
"ID263","ID263",263,0,0,5,0,14,0,0,1,0,0,0,0.25,0,0.7,0,0,0.05,0,0.7,14,"77",20,"Patschen"
"ID264","ID264",264,0,0,4,0,8,0,0,1,0,0,0,0.307692307692308,0,0.615384615384615,0,0,0.0769230769230769,0,0.615384615384615,8,"77",13,"Patschen"
"ID265","ID265",265,2,0,11,0,24,1,0,0,0,0.0526315789473684,0,0.289473684210526,0,0.631578947368421,0.0263157894736842,0,0,0,0.631578947368421,24,"77",38,"Patschen"
"ID266","ID266",266,1,0,4,0,26,0,0,0,0,0.032258064516129,0,0.129032258064516,0,0.838709677419355,0,0,0,0,0.838709677419355,26,"77",31,"Patschen"
"ID267","ID267",267,0,0,12,0,23,0,0,1,0,0,0,0.333333333333333,0,0.638888888888889,0,0,0.0277777777777778,0,0.638888888888889,23,"77",36,"Patschen"
"ID268","ID268",268,3,0,6,0,30,0,0,0,0,0.0769230769230769,0,0.153846153846154,0,0.769230769230769,0,0,0,0,0.769230769230769,30,"77",39,"Patschen"
"ID269","ID269",269,2,0,2,0,6,0,0,0,0,0.2,0,0.2,0,0.6,0,0,0,0,0.6,6,"77",10,"Patschen"
"ID270","ID270",270,4,0,4,0,9,1,0,1,0,0.210526315789474,0,0.210526315789474,0,0.473684210526316,0.0526315789473684,0,0.0526315789473684,0,0.473684210526316,9,"77",19,"Patschen"
"ID271","ID271",271,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,"77",2,"Patschen"
"ID272","ID272",272,1,0,2,0,4,0,0,0,0,0.142857142857143,0,0.285714285714286,0,0.571428571428571,0,0,0,0,0.571428571428571,4,"77",7,"Patschen"
"ID273","ID273",273,0,0,10,0,17,0,0,0,0,0,0,0.37037037037037,0,0.62962962962963,0,0,0,0,0.62962962962963,17,"77",27,"Patschen"
"ID274","ID274",274,0,0,1,0,4,0,0,0,0,0,0,0.2,0,0.8,0,0,0,0,0.8,4,"77",5,"Patschen"
"ID275","ID275",275,0,0,3,0,5,0,0,0,0,0,0,0.375,0,0.625,0,0,0,0,0.625,5,"77",8,"Patschen"
"ID276","ID276",276,1,0,7,0,10,0,0,1,0,0.0526315789473684,0,0.368421052631579,0,0.526315789473684,0,0,0.0526315789473684,0,0.526315789473684,10,"77",19,"Patschen"
"ID277","ID277",277,0,1,23,0,19,0,0,0,0,0,0.0232558139534884,0.534883720930233,0,0.441860465116279,0,0,0,0,0.534883720930233,23,"75",43,"Schlapfen/Schlappen"
"ID278","ID278",278,1,0,8,0,5,0,0,0,0,0.0714285714285714,0,0.571428571428571,0,0.357142857142857,0,0,0,0,0.571428571428571,8,"75",14,"Schlapfen/Schlappen"
"ID279","ID279",279,0,0,4,0,9,0,0,2,0,0,0,0.266666666666667,0,0.6,0,0,0.133333333333333,0,0.6,9,"77",15,"Patschen"
"ID280","ID280",280,2,0,10,1,27,0,0,0,0,0.05,0,0.25,0.025,0.675,0,0,0,0,0.675,27,"77",40,"Patschen"
"ID281","ID281",281,1,1,18,1,33,0,0,2,0,0.0178571428571429,0.0178571428571429,0.321428571428571,0.0178571428571429,0.589285714285714,0,0,0.0357142857142857,0,0.589285714285714,33,"77",56,"Patschen"
"ID282","ID282",282,0,0,4,0,13,0,0,0,0,0,0,0.235294117647059,0,0.764705882352941,0,0,0,0,0.764705882352941,13,"77",17,"Patschen"
"ID283","ID283",283,0,1,24,0,35,0,0,1,0,0,0.0163934426229508,0.39344262295082,0,0.573770491803279,0,0,0.0163934426229508,0,0.573770491803279,35,"77",61,"Patschen"
"ID284","ID284",284,2,0,25,0,30,0,0,3,0,0.0333333333333333,0,0.416666666666667,0,0.5,0,0,0.05,0,0.5,30,"77",60,"Patschen"
"ID285","ID285",285,0,0,10,0,5,0,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0,0,0,0,0.666666666666667,10,"75",15,"Schlapfen/Schlappen"
"ID286","ID286",286,2,0,24,0,24,0,0,1,0,0.0392156862745098,0,0.470588235294118,0,0.470588235294118,0,0,0.0196078431372549,0,0.470588235294118,24,"75",51,"Schlapfen/Schlappen"
"ID287","ID287",287,0,0,12,0,12,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,12,"75",24,"Schlapfen/Schlappen"
"ID288","ID288",288,1,1,21,0,36,0,0,1,0,0.0166666666666667,0.0166666666666667,0.35,0,0.6,0,0,0.0166666666666667,0,0.6,36,"77",60,"Patschen"
"ID289","ID289",289,4,2,57,1,77,0,0,1,0,0.028169014084507,0.0140845070422535,0.401408450704225,0.00704225352112676,0.542253521126761,0,0,0.00704225352112676,0,0.542253521126761,77,"77",142,"Patschen"
"ID290","ID290",290,21,14,317,3,438,0,0,24,0,0.025703794369645,0.0171358629130967,0.388004895960832,0.00367197062423501,0.536107711138311,0,0,0.02937576499388,0,0.536107711138311,438,"77",817,"Patschen"
"ID291","ID291",291,53,42,796,0,1183,0,1,56,0,0.0248709526044111,0.0197090567808541,0.373533552322853,0,0.555138432660723,0,0.000469263256687001,0.0262787423744721,0,0.555138432660723,1183,"77",2131,"Patschen"
"ID292","ID292",292,2,0,45,0,57,0,0,4,0,0.0185185185185185,0,0.416666666666667,0,0.527777777777778,0,0,0.037037037037037,0,0.527777777777778,57,"77",108,"Patschen"
"ID293","ID293",293,0,0,29,0,22,0,0,0,0,0,0,0.568627450980392,0,0.431372549019608,0,0,0,0,0.568627450980392,29,"75",51,"Schlapfen/Schlappen"
"ID294","ID294",294,1,3,40,0,40,0,0,1,0,0.0117647058823529,0.0352941176470588,0.470588235294118,0,0.470588235294118,0,0,0.0117647058823529,0,0.470588235294118,40,"75",85,"Schlapfen/Schlappen"
"ID295","ID295",295,4,1,59,0,38,0,0,9,0,0.036036036036036,0.00900900900900901,0.531531531531532,0,0.342342342342342,0,0,0.0810810810810811,0,0.531531531531532,59,"75",111,"Schlapfen/Schlappen"
"ID296","ID296",296,2,0,45,0,15,0,0,7,0,0.0289855072463768,0,0.652173913043478,0,0.217391304347826,0,0,0.101449275362319,0,0.652173913043478,45,"75",69,"Schlapfen/Schlappen"
"ID297","ID297",297,0,0,5,0,2,0,0,0,0,0,0,0.714285714285714,0,0.285714285714286,0,0,0,0,0.714285714285714,5,"75",7,"Schlapfen/Schlappen"
"ID298","ID298",298,0,0,1,0,0,1,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0.5,1,"75",2,"Schlapfen/Schlappen"
"ID299","ID299",299,1,1,3,0,0,20,0,0,0,0.04,0.04,0.12,0,0,0.8,0,0,0,0.8,20,"78",25,"Finken"
"ID300","ID300",300,16,24,7,0,0,390,1,3,1,0.0361990950226244,0.0542986425339367,0.0158371040723982,0,0,0.882352941176471,0.00226244343891403,0.00678733031674208,0.00226244343891403,0.882352941176471,390,"78",442,"Finken"
"ID301","ID301",301,17,11,14,0,0,430,3,2,0,0.0356394129979036,0.0230607966457023,0.0293501048218029,0,0,0.90146750524109,0.00628930817610063,0.00419287211740042,0,0.90146750524109,430,"78",477,"Finken"
"ID302","ID302",302,14,10,6,1,0,310,0,2,0,0.0408163265306122,0.0291545189504373,0.0174927113702624,0.00291545189504373,0,0.903790087463557,0,0.00583090379008746,0,0.903790087463557,310,"78",343,"Finken"
"ID303","ID303",303,10,2,6,0,1,294,1,2,0,0.0316455696202532,0.00632911392405063,0.0189873417721519,0,0.00316455696202532,0.930379746835443,0.00316455696202532,0.00632911392405063,0,0.930379746835443,294,"78",316,"Finken"
"ID304","ID304",304,4,4,3,0,2,178,0,2,0,0.0207253886010363,0.0207253886010363,0.0155440414507772,0,0.0103626943005181,0.922279792746114,0,0.0103626943005181,0,0.922279792746114,178,"78",193,"Finken"
"ID305","ID305",305,9,8,6,1,0,242,0,2,1,0.033457249070632,0.0297397769516729,0.0223048327137546,0.00371747211895911,0,0.899628252788104,0,0.00743494423791822,0.00371747211895911,0.899628252788104,242,"78",269,"Finken"
"ID306","ID306",306,4,6,4,1,2,241,0,2,0,0.0153846153846154,0.0230769230769231,0.0153846153846154,0.00384615384615385,0.00769230769230769,0.926923076923077,0,0.00769230769230769,0,0.926923076923077,241,"78",260,"Finken"
"ID307","ID307",307,20,18,10,0,1,628,3,11,1,0.0289017341040462,0.0260115606936416,0.0144508670520231,0,0.00144508670520231,0.907514450867052,0.00433526011560694,0.0158959537572254,0.00144508670520231,0.907514450867052,628,"78",692,"Finken"
"ID308","ID308",308,18,25,6,0,0,468,4,1,0,0.0344827586206897,0.0478927203065134,0.0114942528735632,0,0,0.896551724137931,0.00766283524904215,0.00191570881226054,0,0.896551724137931,468,"78",522,"Finken"
"ID309","ID309",309,17,15,5,0,0,465,1,5,1,0.0333988212180747,0.0294695481335953,0.00982318271119843,0,0,0.913555992141454,0.00196463654223969,0.00982318271119843,0.00196463654223969,0.913555992141454,465,"78",509,"Finken"
